layer,series,spec,var,label,coef,se,p,stars,n,r2,adj_r2
pc_chair,can,(6) excl-2020,vix_pre28,VIX,0.05857,0.02905,0.04379,**,71,0.08731,0.06047
pc_chair,can,(7) Δ,const,const,0.02843,0.07343,0.69867,,79,0.01351,-0.01245
pc_chair,can,(7) Δ,d_cfnai,ΔCFNAI,-0.02596,0.06536,0.69122,,79,0.01351,-0.01245
pc_chair,can,(7) Δ,d_vix,ΔVIX,0.03017,0.02627,0.25076,,79,0.01351,-0.01245
pc_chair,can,(8) Δ excl-2020,const,const,0.05162,0.07398,0.48536,,70,0.01055,-0.01899
pc_chair,can,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.57467,0.56945,0.3129,,70,0.01055,-0.01899
pc_chair,can,(8) Δ excl-2020,d_vix,ΔVIX,0.0006,0.02792,0.98286,,70,0.01055,-0.01899
pc_chair,could,(1),const,const,1.15926,0.0955,0.0,***,80,0.02487,0.01237
pc_chair,could,(1),cfnai_ma3_lag2,CFNAI-MA3,-0.07926,0.02909,0.00644,***,80,0.02487,0.01237
pc_chair,could,(2),const,const,1.62901,0.31869,0.0,***,80,0.05815,0.04607
pc_chair,could,(2),vix_pre28,VIX,-0.02448,0.0144,0.08914,*,80,0.05815,0.04607
pc_chair,could,(3),const,const,1.64761,0.31335,0.0,***,80,0.09007,0.06643
pc_chair,could,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.09011,0.03823,0.01843,**,80,0.09007,0.06643
pc_chair,could,(3),vix_pre28,VIX,-0.02601,0.01367,0.05701,*,80,0.09007,0.06643
pc_chair,could,(4),const,const,1.72192,0.27005,0.0,***,80,0.13808,0.09212
pc_chair,could,(4),cfnai_ma3_lag2,CFNAI-MA3,-0.03363,0.0334,0.31386,,80,0.13808,0.09212
pc_chair,could,(4),vix_pre28,VIX,-0.02956,0.01078,0.00608,***,80,0.13808,0.09212
pc_chair,could,(4),unrate_gap_lag1,Unemp. gap,0.09057,0.05366,0.09144,*,80,0.13808,0.09212
pc_chair,could,(4),corepce_gap_lag2,Core PCE gap,-0.02128,0.06159,0.72977,,80,0.13808,0.09212
pc_chair,could,(5),const,const,1.68164,0.32847,0.0,***,80,0.10303,0.06762
pc_chair,could,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.07401,0.04475,0.09815,*,80,0.10303,0.06762
pc_chair,could,(5),vix_pre28,VIX,-0.02311,0.01052,0.02807,**,80,0.10303,0.06762
pc_chair,could,(5),post_fw,post-2020-09,-0.15101,0.18231,0.40749,,80,0.10303,0.06762
pc_chair,could,(6) excl-2020,const,const,2.00232,0.38352,0.0,***,71,0.11906,0.09315
pc_chair,could,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.364,0.20589,0.07708,*,71,0.11906,0.09315
pc_chair,could,(6) excl-2020,vix_pre28,VIX,-0.04557,0.01938,0.01869,**,71,0.11906,0.09315
pc_chair,could,(7) Δ,const,const,-0.00267,0.04225,0.9496,,79,0.0371,0.01176
pc_chair,could,(7) Δ,d_cfnai,ΔCFNAI,-0.09542,0.03784,0.01169,**,79,0.0371,0.01176
pc_chair,could,(7) Δ,d_vix,ΔVIX,-0.00535,0.01848,0.77195,,79,0.0371,0.01176
pc_chair,could,(8) Δ excl-2020,const,const,-0.01842,0.04689,0.69438,,70,0.0039,-0.02584
pc_chair,could,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.19907,0.38942,0.60922,,70,0.0039,-0.02584
pc_chair,could,(8) Δ excl-2020,d_vix,ΔVIX,-0.00428,0.02704,0.87436,,70,0.0039,-0.02584
pc_chair,may,(1),const,const,0.90385,0.05917,0.0,***,80,0.00057,-0.01224
pc_chair,may,(1),cfnai_ma3_lag2,CFNAI-MA3,0.00914,0.0173,0.59726,,80,0.00057,-0.01224
pc_chair,may,(2),const,const,0.92096,0.15117,0.0,***,80,0.00016,-0.01266
pc_chair,may,(2),vix_pre28,VIX,-0.00096,0.00696,0.88975,,80,0.00016,-0.01266
pc_chair,may,(3),const,const,0.91914,0.15307,0.0,***,80,0.00068,-0.02527
pc_chair,may,(3),cfnai_ma3_lag2,CFNAI-MA3,0.0088,0.01875,0.63894,,80,0.00068,-0.02527
pc_chair,may,(3),vix_pre28,VIX,-0.00081,0.00715,0.90924,,80,0.00068,-0.02527
pc_chair,may,(4),const,const,0.96343,0.14095,0.0,***,80,0.02113,-0.03107
pc_chair,may,(4),cfnai_ma3_lag2,CFNAI-MA3,0.03871,0.01844,0.03575,**,80,0.02113,-0.03107
pc_chair,may,(4),vix_pre28,VIX,-0.00342,0.0066,0.60443,,80,0.02113,-0.03107
pc_chair,may,(4),unrate_gap_lag1,Unemp. gap,0.05114,0.02722,0.0603,*,80,0.02113,-0.03107
pc_chair,may,(4),corepce_gap_lag2,Core PCE gap,0.00071,0.03582,0.98421,,80,0.02113,-0.03107
pc_chair,may,(5),const,const,0.91626,0.14753,0.0,***,80,0.00084,-0.0386
pc_chair,may,(5),cfnai_ma3_lag2,CFNAI-MA3,0.00744,0.02591,0.77407,,80,0.00084,-0.0386
pc_chair,may,(5),vix_pre28,VIX,-0.00106,0.0079,0.8932,,80,0.00084,-0.0386
pc_chair,may,(5),post_fw,post-2020-09,0.01277,0.12685,0.91978,,80,0.00084,-0.0386
pc_chair,may,(6) excl-2020,const,const,0.99728,0.19486,0.0,***,71,0.00553,-0.02372
pc_chair,may,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.0733,0.25923,0.77735,,71,0.00553,-0.02372
pc_chair,may,(6) excl-2020,vix_pre28,VIX,-0.00539,0.0111,0.62719,,71,0.00553,-0.02372
pc_chair,may,(7) Δ,const,const,-0.00536,0.03406,0.87499,,79,0.00127,-0.02501
pc_chair,may,(7) Δ,d_cfnai,ΔCFNAI,0.00085,0.01865,0.96352,,79,0.00127,-0.02501
pc_chair,may,(7) Δ,d_vix,ΔVIX,0.00444,0.01442,0.75841,,79,0.00127,-0.02501
pc_chair,may,(8) Δ excl-2020,const,const,-0.01117,0.03985,0.77921,,70,0.0007,-0.02913
pc_chair,may,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.07286,0.36479,0.84168,,70,0.0007,-0.02913
pc_chair,may,(8) Δ excl-2020,d_vix,ΔVIX,0.00078,0.02003,0.9688,,70,0.0007,-0.02913
pc_chair,should,(1),const,const,0.94255,0.08477,0.0,***,80,0.00864,-0.00407
pc_chair,should,(1),cfnai_ma3_lag2,CFNAI-MA3,0.04146,0.01656,0.0123,**,80,0.00864,-0.00407
pc_chair,should,(2),const,const,0.95739,0.1975,0.0,***,80,0.00013,-0.01269
pc_chair,should,(2),vix_pre28,VIX,-0.00104,0.00902,0.90831,,80,0.00013,-0.01269
pc_chair,should,(3),const,const,0.94886,0.19561,0.0,***,80,0.00865,-0.0171
pc_chair,should,(3),cfnai_ma3_lag2,CFNAI-MA3,0.04132,0.01776,0.02002,**,80,0.00865,-0.0171
pc_chair,should,(3),vix_pre28,VIX,-0.00034,0.00897,0.97016,,80,0.00865,-0.0171
pc_chair,should,(4),const,const,0.96699,0.18246,0.0,***,80,0.11496,0.06776
pc_chair,should,(4),cfnai_ma3_lag2,CFNAI-MA3,0.08424,0.03209,0.00867,***,80,0.11496,0.06776
pc_chair,should,(4),vix_pre28,VIX,0.00259,0.01072,0.80901,,80,0.11496,0.06776
pc_chair,should,(4),unrate_gap_lag1,Unemp. gap,0.04417,0.04597,0.33666,,80,0.11496,0.06776
pc_chair,should,(4),corepce_gap_lag2,Core PCE gap,-0.10939,0.06105,0.07315,*,80,0.11496,0.06776
pc_chair,should,(5),const,const,1.00206,0.19396,0.0,***,80,0.04886,0.01131
pc_chair,should,(5),cfnai_ma3_lag2,CFNAI-MA3,0.06649,0.02941,0.0238,**,80,0.04886,0.01131
pc_chair,should,(5),vix_pre28,VIX,0.0042,0.01084,0.69828,,80,0.04886,0.01131
pc_chair,should,(5),post_fw,post-2020-09,-0.23608,0.18812,0.20948,,80,0.04886,0.01131
pc_chair,should,(6) excl-2020,const,const,0.96633,0.25357,0.00014,***,71,0.00161,-0.02776
pc_chair,should,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.09223,0.26492,0.72773,,71,0.00161,-0.02776
pc_chair,should,(6) excl-2020,vix_pre28,VIX,-0.00174,0.01468,0.9059,,71,0.00161,-0.02776
pc_chair,should,(7) Δ,const,const,0.00242,0.03472,0.94455,,79,0.02456,-0.00111
pc_chair,should,(7) Δ,d_cfnai,ΔCFNAI,0.02423,0.01486,0.10303,,79,0.02456,-0.00111
pc_chair,should,(7) Δ,d_vix,ΔVIX,0.01932,0.01913,0.31253,,79,0.02456,-0.00111
pc_chair,should,(8) Δ excl-2020,const,const,-0.0028,0.0388,0.94246,,70,0.05116,0.02284
pc_chair,should,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.25707,0.40269,0.52322,,70,0.05116,0.02284
pc_chair,should,(8) Δ excl-2020,d_vix,ΔVIX,0.03646,0.02479,0.1413,,70,0.05116,0.02284
pc_chair,will,(1),const,const,8.23294,0.42159,0.0,***,80,0.01959,0.00702
pc_chair,will,(1),cfnai_ma3_lag2,CFNAI-MA3,0.28849,0.09482,0.00235,***,80,0.01959,0.00702
pc_chair,will,(2),const,const,5.38935,0.81331,0.0,***,80,0.12866,0.11748
pc_chair,will,(2),vix_pre28,VIX,0.14932,0.03773,8e-05,***,80,0.12866,0.11748
pc_chair,will,(3),const,const,5.31643,0.85934,0.0,***,80,0.15783,0.13595
pc_chair,will,(3),cfnai_ma3_lag2,CFNAI-MA3,0.35329,0.06102,0.0,***,80,0.15783,0.13595
pc_chair,will,(3),vix_pre28,VIX,0.15534,0.04234,0.00024,***,80,0.15783,0.13595
pc_chair,will,(4),const,const,5.44728,1.07027,0.0,***,80,0.16476,0.12021
pc_chair,will,(4),cfnai_ma3_lag2,CFNAI-MA3,0.39173,0.17108,0.02203,**,80,0.16476,0.12021
pc_chair,will,(4),vix_pre28,VIX,0.14114,0.06692,0.03495,**,80,0.16476,0.12021
pc_chair,will,(4),unrate_gap_lag1,Unemp. gap,0.11329,0.31528,0.71934,,80,0.16476,0.12021
pc_chair,will,(4),corepce_gap_lag2,Core PCE gap,0.18062,0.34387,0.59941,,80,0.16476,0.12021
pc_chair,will,(5),const,const,5.33026,0.87914,0.0,***,80,0.15795,0.12471
pc_chair,will,(5),cfnai_ma3_lag2,CFNAI-MA3,0.35983,0.10325,0.00049,***,80,0.15795,0.12471
pc_chair,will,(5),vix_pre28,VIX,0.15652,0.04522,0.00054,***,80,0.15795,0.12471
pc_chair,will,(5),post_fw,post-2020-09,-0.06136,0.79077,0.93815,,80,0.15795,0.12471
pc_chair,will,(6) excl-2020,const,const,6.00126,1.15131,0.0,***,71,0.10111,0.07467
pc_chair,will,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.41445,1.33052,0.28774,,71,0.10111,0.07467
pc_chair,will,(6) excl-2020,vix_pre28,VIX,0.10813,0.05911,0.06736,*,71,0.10111,0.07467
pc_chair,will,(7) Δ,const,const,0.0034,0.18684,0.98549,,79,0.12813,0.10519
pc_chair,will,(7) Δ,d_cfnai,ΔCFNAI,0.68862,0.13446,0.0,***,79,0.12813,0.10519
pc_chair,will,(7) Δ,d_vix,ΔVIX,-0.06041,0.06363,0.34238,,79,0.12813,0.10519
pc_chair,will,(8) Δ excl-2020,const,const,-0.02629,0.15813,0.86794,,70,0.01525,-0.01415
pc_chair,will,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.25993,1.47296,0.85993,,70,0.01525,-0.01415
pc_chair,will,(8) Δ excl-2020,d_vix,ΔVIX,-0.07574,0.08537,0.37497,,70,0.01525,-0.01415
pc_chair,would,(1),const,const,5.89809,0.18358,0.0,***,80,0.02219,0.00965
pc_chair,would,(1),cfnai_ma3_lag2,CFNAI-MA3,0.20065,0.0555,0.0003,***,80,0.02219,0.00965
pc_chair,would,(2),const,const,6.51083,0.58502,0.0,***,80,0.0154,0.00278
pc_chair,would,(2),vix_pre28,VIX,-0.03377,0.03116,0.27854,,80,0.0154,0.00278
pc_chair,would,(3),const,const,6.47204,0.55882,0.0,***,80,0.03472,0.00965
pc_chair,would,(3),cfnai_ma3_lag2,CFNAI-MA3,0.1879,0.07138,0.00848,***,80,0.03472,0.00965
pc_chair,would,(3),vix_pre28,VIX,-0.03057,0.0292,0.2952,,80,0.03472,0.00965
pc_chair,would,(4),const,const,6.66005,0.50438,0.0,***,80,0.06027,0.01015
pc_chair,would,(4),cfnai_ma3_lag2,CFNAI-MA3,0.25544,0.05923,2e-05,***,80,0.06027,0.01015
pc_chair,would,(4),vix_pre28,VIX,-0.04937,0.02569,0.05469,*,80,0.06027,0.01015
pc_chair,would,(4),unrate_gap_lag1,Unemp. gap,0.17209,0.09753,0.07763,*,80,0.06027,0.01015
pc_chair,would,(4),corepce_gap_lag2,Core PCE gap,0.21554,0.11625,0.06372,*,80,0.06027,0.01015
pc_chair,would,(5),const,const,6.50616,0.5464,0.0,***,80,0.03654,-0.00149
pc_chair,would,(5),cfnai_ma3_lag2,CFNAI-MA3,0.20404,0.09525,0.03218,**,80,0.03654,-0.00149
pc_chair,would,(5),vix_pre28,VIX,-0.02766,0.03381,0.41336,,80,0.03654,-0.00149
pc_chair,would,(5),post_fw,post-2020-09,-0.1514,0.40391,0.70778,,80,0.03654,-0.00149
pc_chair,would,(6) excl-2020,const,const,5.88202,0.61564,0.0,***,71,0.00328,-0.02603
pc_chair,would,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.34103,0.68024,0.61613,,71,0.00328,-0.02603
pc_chair,would,(6) excl-2020,vix_pre28,VIX,0.00471,0.03472,0.89205,,71,0.00328,-0.02603
pc_chair,would,(7) Δ,const,const,-0.02218,0.11417,0.84594,,79,0.01124,-0.01478
pc_chair,would,(7) Δ,d_cfnai,ΔCFNAI,0.16661,0.15392,0.27906,,79,0.01124,-0.01478
pc_chair,would,(7) Δ,d_vix,ΔVIX,0.00718,0.07023,0.91856,,79,0.01124,-0.01478
pc_chair,would,(8) Δ excl-2020,const,const,-0.07638,0.12385,0.53743,,70,0.05291,0.02464
pc_chair,would,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-1.56561,1.28485,0.22303,,70,0.05291,0.02464
pc_chair,would,(8) Δ excl-2020,d_vix,ΔVIX,0.11857,0.06118,0.05263,*,70,0.05291,0.02464
