level,key,unit,macro,rho_T1,p_T1,rho_T2,p_T2,rho_T3,rho_H1,rho_H2,n_tokens_T1,zero_share_T1,T1_only,era_composition,confirmed,unit_level
genre,minutes,will+depend,vix,-0.163,0.1064,-0.245,0.0192,-0.188,-0.098,0.092,40,0.636,False,False,False,U2
genre,minutes,will+foster,cfnai,0.085,0.4045,0.085,0.4236,0.003,0.064,,15,0.848,False,False,False,U2
genre,minutes,will+foster,vix,-0.173,0.0859,-0.145,0.1692,0.049,0.145,,15,0.848,False,False,False,U2
genre,minutes,will+keep,cfnai,0.085,0.4045,0.085,0.4236,-0.025,0.064,,15,0.848,False,False,False,U2
genre,minutes,will+keep,vix,-0.173,0.0859,-0.145,0.1692,0.043,0.145,,15,0.848,False,False,False,U2
genre,minutes,will+monitor,cfnai,-0.033,0.7422,0.04,0.7065,-0.126,0.07,-0.078,32,0.677,False,False,False,U2
genre,minutes,will+monitor,vix,-0.335,0.0007,-0.4,0.0001,-0.366,-0.298,0.056,32,0.677,False,False,False,U2
genre,minutes,will+take,cfnai,-0.219,0.0296,-0.252,0.016,-0.189,0.101,-0.552,136,0.0,True,True,False,U2
genre,minutes,will+take,vix,-0.048,0.6388,0.021,0.8402,-0.266,0.079,-0.322,136,0.0,False,False,False,U2
genre,minutes,would+allow,cfnai,-0.084,0.4069,-0.089,0.401,-0.047,-0.179,-0.047,38,0.677,False,False,False,U2
genre,minutes,would+allow,vix,0.132,0.1941,0.189,0.072,0.075,0.286,0.177,38,0.677,False,False,False,U2
genre,minutes,would+assess,cfnai,-0.442,0.0,-0.421,0.0,-0.346,-0.359,-0.42,52,0.505,False,False,True,U2
genre,minutes,would+assess,vix,-0.125,0.2182,-0.122,0.2481,-0.191,-0.062,-0.413,52,0.505,False,False,False,U2
genre,minutes,would+be+appropriate,cfnai,0.236,0.0189,0.234,0.0254,0.221,0.317,0.265,247,0.071,False,False,True,U2
genre,minutes,would+be+appropriate,vix,0.354,0.0003,0.314,0.0025,0.219,0.221,0.275,247,0.071,False,False,True,U2
genre,minutes,would+be+consistent,cfnai,-0.033,0.747,-0.005,0.9606,-0.055,0.062,-0.101,41,0.737,False,False,False,U2
genre,minutes,would+be+consistent,vix,-0.07,0.4927,0.013,0.9017,-0.039,0.212,-0.089,41,0.737,False,False,False,U2
genre,minutes,would+be+important,cfnai,-0.014,0.8928,0.112,0.2908,0.033,0.243,0.016,52,0.586,False,False,False,U2
genre,minutes,would+be+important,vix,0.192,0.0573,0.108,0.3064,0.127,0.002,0.068,52,0.586,False,False,False,U2
genre,minutes,would+be+prepared,cfnai,-0.091,0.3683,-0.195,0.064,-0.016,0.141,-0.562,97,0.485,False,False,False,U2
genre,minutes,would+be+prepared,vix,0.331,0.0008,0.388,0.0001,0.229,0.13,-0.462,97,0.485,True,True,False,U2
genre,minutes,would+continue,cfnai,-0.073,0.4728,-0.125,0.2366,-0.011,-0.379,0.179,261,0.081,False,False,False,U2
genre,minutes,would+continue,vix,0.214,0.0335,0.118,0.265,0.164,-0.072,-0.189,261,0.081,True,False,False,U2
genre,minutes,would+depend,cfnai,0.479,0.0,0.485,0.0,0.397,0.561,0.47,117,0.404,False,False,True,U2
genre,minutes,would+depend,vix,-0.079,0.4358,-0.207,0.0487,-0.124,-0.217,0.237,117,0.404,False,False,False,U2
genre,minutes,would+expand,cfnai,0.105,0.3032,0.115,0.2797,0.147,0.042,-0.016,83,0.606,False,False,False,U2
genre,minutes,would+expand,vix,-0.478,0.0,-0.478,0.0,-0.413,-0.402,0.26,83,0.606,False,False,False,U2
genre,minutes,would+expect,cfnai,0.111,0.2754,0.079,0.4566,0.083,0.029,0.109,49,0.566,False,False,False,U2
genre,minutes,would+expect,vix,-0.145,0.1508,-0.141,0.1838,-0.058,-0.081,0.037,49,0.566,False,False,False,U2
genre,minutes,would+have,cfnai,0.041,0.6878,0.046,0.6648,0.03,-0.028,0.106,36,0.687,False,False,False,U2
genre,minutes,would+have,vix,0.118,0.2446,0.107,0.3122,0.16,0.197,0.026,36,0.687,False,False,False,U2
genre,minutes,would+help,cfnai,-0.023,0.8222,0.029,0.7849,0.022,0.047,0.016,89,0.424,False,False,False,U2
genre,minutes,would+help,vix,0.319,0.0013,0.297,0.0043,0.241,0.174,0.06,89,0.424,False,False,True,U2
genre,minutes,would+hold,cfnai,-0.29,0.0036,-0.354,0.0006,-0.238,0.031,-0.61,104,0.01,True,True,False,U2
genre,minutes,would+hold,vix,-0.011,0.9132,0.043,0.6848,0.05,-0.051,-0.428,104,0.01,False,False,False,U2
genre,minutes,would+increase,cfnai,0.121,0.2342,0.148,0.162,0.153,0.097,0.22,55,0.586,False,False,False,U2
genre,minutes,would+increase,vix,-0.127,0.2117,-0.063,0.5499,-0.007,0.061,0.348,55,0.586,False,False,False,U2
genre,minutes,would+move,cfnai,0.083,0.4137,0.071,0.5017,-0.016,0.017,0.161,55,0.636,False,False,False,U2
genre,minutes,would+move,vix,-0.143,0.1571,-0.133,0.2086,-0.25,0.081,-0.054,55,0.636,False,False,False,U2
genre,minutes,would+need,cfnai,-0.309,0.0019,-0.272,0.0091,-0.262,-0.417,-0.15,77,0.525,False,False,True,U2
genre,minutes,would+need,vix,0.007,0.9449,0.037,0.728,-0.007,0.085,-0.072,77,0.525,False,False,False,U2
genre,minutes,would+provide,cfnai,-0.013,0.8965,0.01,0.9235,-0.06,-0.067,0.048,45,0.646,False,False,False,U2
genre,minutes,would+provide,vix,0.038,0.7076,-0.079,0.4583,0.01,0.101,0.125,45,0.646,False,False,False,U2
genre,minutes,would+reduce,cfnai,-0.229,0.0225,-0.261,0.0124,-0.163,-0.218,-0.248,25,0.778,False,False,False,U2
genre,minutes,would+reduce,vix,-0.164,0.104,-0.124,0.24,-0.136,-0.163,-0.15,25,0.778,False,False,False,U2
genre,minutes,would+remain,cfnai,0.124,0.2231,0.135,0.2013,0.056,0.212,0.066,116,0.394,False,False,False,U2
genre,minutes,would+remain,vix,-0.191,0.0584,-0.137,0.1943,-0.178,0.204,-0.078,116,0.394,False,False,False,U2
genre,minutes,would+require,cfnai,-0.011,0.9165,0.025,0.8104,-0.037,0.146,-0.156,32,0.747,False,False,False,U2
genre,minutes,would+require,vix,-0.154,0.1292,-0.081,0.4446,-0.17,0.067,-0.07,32,0.747,False,False,False,U2
genre,minutes,would+result,cfnai,0.129,0.2025,0.219,0.0374,0.061,0.173,0.208,41,0.747,False,False,False,U2
genre,minutes,would+result,vix,0.002,0.9851,0.06,0.5722,0.023,0.052,0.139,41,0.747,False,False,False,U2
genre,minutes,would+rise,cfnai,0.025,0.8028,-0.02,0.8478,0.069,-0.25,0.143,50,0.677,False,False,False,U2
genre,minutes,would+rise,vix,-0.135,0.1842,-0.101,0.3418,-0.181,0.263,0.262,50,0.677,False,False,False,U2
genre,minutes,would+support,cfnai,0.052,0.6116,0.036,0.7334,0.047,0.098,-0.022,35,0.707,False,False,False,U2
genre,minutes,would+support,vix,-0.075,0.46,-0.085,0.4256,-0.114,-0.221,-0.164,35,0.707,False,False,False,U2
genre,minutes,would+take,cfnai,-0.197,0.0506,-0.137,0.1947,-0.132,-0.322,0.131,124,0.131,False,False,False,U2
genre,minutes,would+take,vix,0.3,0.0025,0.271,0.0093,0.092,0.077,0.183,124,0.131,False,False,True,U2
genre,minutes,would+warrant,cfnai,0.127,0.2104,0.128,0.2284,0.055,-0.143,0.384,43,0.677,False,False,False,U2
genre,minutes,would+warrant,vix,-0.179,0.0766,-0.122,0.2487,-0.146,-0.009,0.168,43,0.677,False,False,False,U2
genre,press_conf,can+affect,cfnai,0.033,0.771,0.115,0.339,0.002,,0.093,33,0.775,False,False,False,U2
genre,press_conf,can+affect,vix,-0.122,0.2791,-0.079,0.5124,-0.09,,0.101,33,0.775,False,False,False,U2
genre,press_conf,can+do,cfnai,0.102,0.366,0.113,0.3475,0.099,,0.051,179,0.175,False,False,False,U2
genre,press_conf,can+do,vix,0.259,0.0201,0.052,0.6675,0.247,,-0.03,179,0.175,True,False,False,U2
genre,press_conf,can+everything,cfnai,-0.115,0.3092,-0.134,0.2636,-0.093,,-0.285,54,0.438,False,False,False,U2
genre,press_conf,can+everything,vix,0.288,0.0095,0.336,0.0042,0.281,,-0.152,54,0.438,True,True,False,U2
genre,press_conf,can+get,cfnai,0.132,0.2423,0.171,0.1544,0.067,,0.137,36,0.713,False,False,False,U2
genre,press_conf,can+get,vix,0.144,0.2021,0.157,0.1898,0.064,,0.037,36,0.713,False,False,False,U2
genre,press_conf,can+give,cfnai,0.063,0.5816,0.058,0.6291,0.036,,-0.005,68,0.487,False,False,False,U2
genre,press_conf,can+give,vix,-0.109,0.3352,-0.169,0.1592,-0.111,,-0.094,68,0.487,False,False,False,U2
genre,press_conf,can+have,cfnai,0.12,0.2888,0.186,0.1196,0.089,,0.127,57,0.562,False,False,False,U2
genre,press_conf,can+have,vix,0.257,0.0211,0.281,0.0176,0.24,,0.396,57,0.562,True,True,False,U2
genre,press_conf,can+look,cfnai,-0.035,0.7548,-0.085,0.4819,-0.016,,-0.23,52,0.625,False,False,False,U2
genre,press_conf,can+look,vix,0.025,0.829,0.078,0.516,0.084,,-0.216,52,0.625,False,False,False,U2
genre,press_conf,can+make,cfnai,-0.03,0.7914,-0.012,0.9204,-0.042,,0.042,40,0.688,False,False,False,U2
genre,press_conf,can+make,vix,0.227,0.0425,0.21,0.0783,0.19,,0.074,40,0.688,False,False,False,U2
genre,press_conf,can+say,cfnai,-0.033,0.7733,-0.077,0.5255,0.013,,-0.159,82,0.487,False,False,False,U2
genre,press_conf,can+say,vix,0.091,0.4228,0.024,0.8424,0.104,,-0.043,82,0.487,False,False,False,U2
genre,press_conf,can+see,cfnai,-0.067,0.5528,-0.057,0.6373,-0.07,,-0.109,101,0.325,False,False,False,U2
genre,press_conf,can+see,vix,-0.031,0.7855,-0.079,0.5129,-0.01,,0.144,101,0.325,False,False,False,U2
genre,press_conf,can+take,cfnai,-0.137,0.2256,-0.105,0.3828,-0.098,,-0.176,33,0.713,False,False,False,U2
genre,press_conf,can+take,vix,-0.095,0.3996,-0.098,0.4142,-0.109,,-0.21,33,0.713,False,False,False,U2
genre,press_conf,can+tell,cfnai,0.048,0.6701,0.082,0.4947,0.064,,-0.023,57,0.5,False,False,False,U2
genre,press_conf,can+tell,vix,-0.212,0.0587,-0.233,0.0508,-0.17,,-0.202,57,0.5,False,False,False,U2
genre,press_conf,can+think,cfnai,0.001,0.9918,0.028,0.8144,0.051,,0.049,37,0.637,False,False,False,U2
genre,press_conf,can+think,vix,0.187,0.0959,0.145,0.2286,0.181,,0.223,37,0.637,False,False,False,U2
genre,press_conf,could+follow,cfnai,0.106,0.35,0.015,0.8997,0.087,,-0.021,80,0.487,False,False,False,U2
genre,press_conf,could+follow,vix,0.008,0.9407,0.067,0.58,0.022,,-0.073,80,0.487,False,False,False,U2
genre,press_conf,could+have,cfnai,-0.235,0.0358,-0.193,0.1062,-0.218,,-0.105,38,0.637,False,False,False,U2
genre,press_conf,could+have,vix,-0.153,0.1755,-0.155,0.1956,-0.117,,-0.011,38,0.637,False,False,False,U2
genre,press_conf,could+see,cfnai,0.024,0.8335,0.171,0.153,-0.002,,0.168,44,0.7,False,False,False,U2
genre,press_conf,could+see,vix,0.045,0.6931,0.086,0.4781,0.023,,0.319,44,0.7,False,False,False,U2
genre,press_conf,could+talk,cfnai,-0.014,0.9034,-0.036,0.7682,-0.011,,0.235,58,0.512,False,False,False,U2
genre,press_conf,could+talk,vix,0.121,0.2855,0.218,0.0673,0.097,,0.277,58,0.512,False,False,False,U2
genre,press_conf,may+be,cfnai,-0.065,0.565,-0.175,0.1453,-0.082,,-0.127,40,0.662,False,False,False,U2
genre,press_conf,may+be,vix,-0.112,0.3224,-0.087,0.4719,-0.106,,-0.333,40,0.662,False,False,False,U2
genre,press_conf,will+be,cfnai,0.221,0.0484,0.279,0.0185,0.199,,0.332,109,0.312,True,True,False,U2
genre,press_conf,will+be,vix,0.273,0.0144,0.271,0.0224,0.228,,0.064,109,0.312,True,True,False,U2
genre,press_conf,will+be+able,cfnai,0.02,0.859,0.068,0.5715,0.002,,0.044,41,0.637,False,False,False,U2
genre,press_conf,will+be+able,vix,0.021,0.855,0.029,0.8099,-0.017,,0.154,41,0.637,False,False,False,U2
genre,press_conf,will+be+appropriate,cfnai,0.196,0.0816,0.133,0.2677,0.196,,0.198,107,0.412,False,False,False,U2
genre,press_conf,will+be+appropriate,vix,-0.055,0.6265,0.025,0.8376,-0.106,,0.116,107,0.412,False,False,False,U2
genre,press_conf,will+be+what,cfnai,-0.082,0.4718,0.033,0.7848,-0.093,,0.041,50,0.6,False,False,False,U2
genre,press_conf,will+be+what,vix,-0.071,0.5288,-0.085,0.4798,-0.074,,0.209,50,0.6,False,False,False,U2
genre,press_conf,will+come,cfnai,-0.059,0.6062,-0.094,0.4377,-0.048,,-0.041,87,0.412,False,False,False,U2
genre,press_conf,will+come,vix,0.223,0.0468,0.187,0.1178,0.172,,-0.014,87,0.412,True,False,False,U2
genre,press_conf,will+continue,cfnai,0.027,0.8108,0.035,0.7693,0.052,,0.109,251,0.025,False,False,False,U2
genre,press_conf,will+continue,vix,0.208,0.0639,0.178,0.1385,0.214,,0.375,251,0.025,False,False,False,U2
genre,press_conf,will+depend,cfnai,0.084,0.4596,0.11,0.3607,0.05,,0.183,68,0.525,False,False,False,U2
genre,press_conf,will+depend,vix,0.267,0.0166,0.13,0.2816,0.236,,0.201,68,0.525,True,False,False,U2
genre,press_conf,will+do,cfnai,0.017,0.8817,-0.037,0.7611,-0.036,,-0.111,162,0.212,False,False,False,U2
genre,press_conf,will+do,vix,0.29,0.009,0.341,0.0036,0.189,,-0.114,162,0.212,True,True,False,U2
genre,press_conf,will+get,cfnai,-0.203,0.0707,-0.121,0.314,-0.211,,-0.158,66,0.463,False,False,False,U2
genre,press_conf,will+get,vix,0.196,0.0818,0.181,0.1316,0.172,,0.03,66,0.463,False,False,False,U2
genre,press_conf,will+go,cfnai,0.15,0.1835,0.332,0.0046,0.139,,0.45,148,0.312,False,False,False,U2
genre,press_conf,will+go,vix,0.208,0.0645,0.159,0.1865,0.199,,0.115,148,0.312,False,False,False,U2
genre,press_conf,will+happen,cfnai,0.055,0.6297,0.035,0.7719,0.066,,0.098,60,0.55,False,False,False,U2
genre,press_conf,will+happen,vix,0.183,0.1041,0.274,0.0206,0.14,,0.236,60,0.55,False,False,False,U2
genre,press_conf,will+have,cfnai,-0.253,0.0237,-0.272,0.0218,-0.184,,-0.245,244,0.075,True,True,False,U2
genre,press_conf,will+have,vix,-0.073,0.5227,0.083,0.4891,-0.07,,-0.078,244,0.075,False,False,False,U2
genre,press_conf,will+help,cfnai,0.143,0.2068,0.014,0.9095,0.106,,-0.005,47,0.625,False,False,False,U2
genre,press_conf,will+help,vix,0.12,0.2893,0.035,0.7751,0.124,,-0.119,47,0.625,False,False,False,U2
genre,press_conf,will+keep,cfnai,0.002,0.9866,0.015,0.9009,-0.029,,0.012,37,0.725,False,False,False,U2
genre,press_conf,will+keep,vix,0.134,0.2347,-0.009,0.9432,0.102,,-0.014,37,0.725,False,False,False,U2
genre,press_conf,will+know,cfnai,0.089,0.4298,0.228,0.0563,0.055,,0.154,60,0.613,False,False,False,U2
genre,press_conf,will+know,vix,0.142,0.2081,0.253,0.0332,0.123,,0.116,60,0.613,False,False,False,U2
genre,press_conf,will+look,cfnai,-0.167,0.1382,-0.154,0.2003,-0.2,,-0.15,149,0.263,False,False,False,U2
genre,press_conf,will+look,vix,-0.046,0.6854,0.066,0.5841,-0.098,,0.002,149,0.263,False,False,False,U2
genre,press_conf,will+make,cfnai,0.011,0.9225,0.026,0.8265,0.001,,0.109,80,0.425,False,False,False,U2
genre,press_conf,will+make,vix,0.189,0.0934,0.274,0.0207,0.189,,0.315,80,0.425,False,False,False,U2
genre,press_conf,will+move,cfnai,0.093,0.4143,0.127,0.2922,0.09,,0.074,70,0.512,False,False,False,U2
genre,press_conf,will+move,vix,-0.186,0.0984,-0.06,0.6192,-0.196,,0.132,70,0.512,False,False,False,U2
genre,press_conf,will+need,cfnai,-0.022,0.8434,0.135,0.2602,0.022,,0.151,57,0.55,False,False,False,U2
genre,press_conf,will+need,vix,0.271,0.0149,0.235,0.0483,0.226,,0.204,57,0.55,True,True,False,U2
genre,press_conf,will+remain,cfnai,0.197,0.0802,0.245,0.0398,0.119,,0.245,39,0.688,False,False,False,U2
genre,press_conf,will+remain,vix,-0.019,0.8667,0.032,0.7923,-0.072,,0.078,39,0.688,False,False,False,U2
genre,press_conf,will+say,cfnai,-0.015,0.8969,-0.028,0.8136,-0.002,,0.06,133,0.312,False,False,False,U2
genre,press_conf,will+say,vix,0.132,0.2423,0.141,0.2404,0.158,,-0.012,133,0.312,False,False,False,U2
genre,press_conf,will+see,cfnai,-0.006,0.957,0.031,0.7975,0.004,,0.026,182,0.2,False,False,False,U2
genre,press_conf,will+see,vix,0.323,0.0035,0.328,0.0053,0.236,,0.303,182,0.2,True,True,False,U2
genre,press_conf,will+take,cfnai,-0.067,0.5535,-0.102,0.395,-0.045,,-0.043,158,0.2,False,False,False,U2
genre,press_conf,will+take,vix,0.277,0.0128,0.284,0.0165,0.248,,0.14,158,0.2,True,True,False,U2
genre,press_conf,will+use,cfnai,0.094,0.4057,0.161,0.1805,0.094,,0.394,45,0.637,False,False,False,U2
genre,press_conf,will+use,vix,0.008,0.9421,0.0,0.9995,-0.017,,0.156,45,0.637,False,False,False,U2
genre,press_conf,will+watch,cfnai,0.047,0.6787,0.025,0.8333,0.058,,0.054,54,0.575,False,False,False,U2
genre,press_conf,will+watch,vix,0.101,0.3751,0.159,0.1866,0.096,,0.019,54,0.575,False,False,False,U2
genre,press_conf,would+be,cfnai,0.154,0.1714,0.024,0.8419,0.14,,-0.007,105,0.388,False,False,False,U2
genre,press_conf,would+be,vix,0.012,0.9182,0.004,0.9708,-0.002,,-0.281,105,0.388,False,False,False,U2
genre,press_conf,would+be+appropriate,cfnai,-0.07,0.5351,-0.053,0.6604,-0.056,,-0.015,44,0.637,False,False,False,U2
genre,press_conf,would+be+appropriate,vix,-0.138,0.2236,-0.114,0.3439,-0.12,,-0.039,44,0.637,False,False,False,U2
genre,press_conf,would+be+what,cfnai,-0.026,0.8199,-0.046,0.7008,-0.033,,0.033,40,0.6,False,False,False,U2
genre,press_conf,would+be+what,vix,0.001,0.9942,-0.008,0.9475,0.021,,0.039,40,0.6,False,False,False,U2
genre,press_conf,would+consider,cfnai,0.3,0.0069,0.338,0.0039,0.248,,0.311,42,0.637,False,False,False,U2
genre,press_conf,would+consider,vix,-0.012,0.9166,-0.113,0.3494,0.036,,0.178,42,0.637,False,False,False,U2
genre,press_conf,would+do,cfnai,-0.002,0.9826,-0.032,0.788,-0.026,,0.078,57,0.5,False,False,False,U2
genre,press_conf,would+do,vix,-0.03,0.7911,-0.065,0.5918,-0.023,,-0.029,57,0.5,False,False,False,U2
genre,press_conf,would+expect,cfnai,0.247,0.0271,0.116,0.3333,0.239,,0.116,95,0.375,True,False,False,U2
genre,press_conf,would+expect,vix,0.077,0.4983,0.105,0.3823,0.022,,0.189,95,0.375,False,False,False,U2
genre,press_conf,would+have,cfnai,0.238,0.0337,0.209,0.0804,0.198,,0.268,108,0.312,True,False,False,U2
genre,press_conf,would+have,vix,-0.046,0.6851,0.012,0.9194,-0.036,,-0.041,108,0.312,False,False,False,U2
genre,press_conf,would+like,cfnai,0.247,0.0269,0.265,0.0254,0.176,,0.569,179,0.225,True,True,False,U2
genre,press_conf,would+like,vix,-0.205,0.0683,-0.167,0.1647,-0.148,,0.198,179,0.225,False,False,False,U2
genre,press_conf,would+look,cfnai,0.002,0.9878,-0.091,0.4505,-0.01,,-0.111,109,0.412,False,False,False,U2
genre,press_conf,would+look,vix,0.023,0.838,-0.016,0.8956,0.041,,-0.202,109,0.412,False,False,False,U2
genre,press_conf,would+make,cfnai,0.035,0.7547,0.03,0.8033,0.025,,0.093,37,0.675,False,False,False,U2
genre,press_conf,would+make,vix,-0.009,0.9398,0.095,0.4299,0.049,,0.147,37,0.675,False,False,False,U2
genre,press_conf,would+need,cfnai,-0.268,0.0162,-0.383,0.001,-0.201,,-0.385,57,0.562,True,True,False,U2
genre,press_conf,would+need,vix,-0.13,0.2523,-0.104,0.389,-0.129,,-0.32,57,0.562,False,False,False,U2
genre,press_conf,would+point,cfnai,-0.067,0.5543,-0.086,0.4771,-0.048,,-0.001,64,0.512,False,False,False,U2
genre,press_conf,would+point,vix,-0.014,0.8997,-0.032,0.7916,0.034,,-0.159,64,0.512,False,False,False,U2
genre,press_conf,would+say,cfnai,-0.128,0.2564,-0.15,0.2105,-0.09,,-0.145,688,0.0,False,False,False,U2
genre,press_conf,would+say,vix,0.133,0.2396,0.067,0.579,0.114,,-0.096,688,0.0,False,False,False,U2
genre,press_conf,would+see,cfnai,0.031,0.7848,0.088,0.4652,-0.025,,0.138,51,0.625,False,False,False,U2
genre,press_conf,would+see,vix,0.014,0.8998,0.04,0.7381,0.006,,0.1,51,0.625,False,False,False,U2
genre,press_conf,would+take,cfnai,-0.205,0.0685,-0.233,0.0502,-0.185,,-0.309,85,0.512,False,False,False,U2
genre,press_conf,would+take,vix,-0.294,0.008,-0.199,0.0964,-0.317,,-0.139,85,0.512,True,False,False,U2
genre,press_conf,would+think,cfnai,-0.009,0.9348,0.038,0.7529,-0.012,,0.086,63,0.525,False,False,False,U2
genre,press_conf,would+think,vix,0.19,0.0905,0.231,0.0528,0.178,,0.108,63,0.525,False,False,False,U2
genre,press_conf,would+want,cfnai,-0.037,0.7456,-0.011,0.9281,-0.027,,-0.026,118,0.312,False,False,False,U2
genre,press_conf,would+want,vix,0.037,0.747,0.01,0.9312,0.042,,-0.104,118,0.312,False,False,False,U2
genre,speech,can+help,cfnai,0.127,0.1588,0.115,0.2154,0.017,0.097,0.125,22,0.863,False,False,False,U2
genre,speech,can+help,vix,-0.144,0.1117,-0.123,0.1861,-0.045,-0.076,0.115,22,0.863,False,False,False,U2
genre,speech,will+continue,cfnai,-0.005,0.9539,0.025,0.7844,-0.032,0.097,-0.088,77,0.621,False,False,False,U2
genre,speech,will+continue,vix,-0.006,0.9446,-0.025,0.7863,0.013,0.038,-0.138,77,0.621,False,False,False,U2
genre,speech,will+discuss,cfnai,-0.016,0.8592,0.011,0.9066,-0.063,-0.123,0.124,55,0.694,False,False,False,U2
genre,speech,will+discuss,vix,-0.08,0.3773,-0.093,0.3178,0.019,-0.121,0.019,55,0.694,False,False,False,U2
genre,speech,will+need,cfnai,-0.165,0.0667,-0.16,0.0844,-0.111,-0.173,-0.164,36,0.831,False,False,False,U2
genre,speech,will+need,vix,-0.105,0.2443,-0.124,0.1821,-0.026,-0.087,-0.004,36,0.831,False,False,False,U2
genre,speech,would+like,cfnai,0.107,0.2389,0.08,0.3914,0.065,-0.069,0.313,54,0.677,False,False,False,U2
genre,speech,would+like,vix,-0.268,0.0026,-0.232,0.0115,-0.146,-0.172,-0.013,54,0.677,False,False,False,U2
genre,statement,could+impede,cfnai,-0.093,0.3561,-0.2,0.0577,-0.031,,-0.507,46,0.545,False,False,False,U2
genre,statement,could+impede,vix,0.339,0.0005,0.45,0.0,0.234,,-0.12,46,0.545,True,True,False,U2
genre,statement,will+assess,cfnai,-0.353,0.0003,-0.292,0.0049,-0.249,-0.001,-0.446,72,0.287,False,False,True,U2
genre,statement,will+assess,vix,-0.279,0.0047,-0.246,0.0186,-0.329,-0.057,-0.298,72,0.287,False,False,True,U2
genre,statement,will+be+appropriate,cfnai,0.369,0.0001,0.291,0.0052,0.314,0.119,0.36,47,0.614,False,False,False,U2
genre,statement,will+be+appropriate,vix,0.209,0.0358,0.253,0.0157,0.037,0.066,0.233,47,0.614,False,False,False,U2
genre,statement,will+continue,cfnai,-0.155,0.1209,-0.173,0.1006,-0.154,-0.198,-0.226,125,0.327,False,False,False,U2
genre,statement,will+continue,vix,0.406,0.0,0.39,0.0001,0.357,0.09,-0.348,125,0.327,True,True,False,U2
genre,statement,will+monitor,cfnai,-0.056,0.5782,0.048,0.6514,-0.112,0.104,-0.073,32,0.683,False,False,False,U2
genre,statement,will+monitor,vix,-0.292,0.003,-0.405,0.0001,-0.349,-0.357,0.05,32,0.683,False,False,False,U2
genre,statement,will+take,cfnai,-0.23,0.0205,-0.246,0.0187,-0.127,0.066,-0.502,123,0.02,True,True,False,U2
genre,statement,will+take,vix,0.055,0.5869,0.232,0.0269,-0.143,0.219,-0.127,123,0.02,False,False,False,U2
genre,statement,would+be+prepared,cfnai,-0.093,0.3561,-0.2,0.0577,-0.031,,-0.507,46,0.545,False,False,False,U2
genre,statement,would+be+prepared,vix,0.339,0.0005,0.45,0.0,0.234,,-0.12,46,0.545,True,True,False,U2
layer,min_boilerplate,may+be+appropriate,cfnai,0.014,0.8895,0.012,0.9098,0.018,-0.005,,1,0.99,False,False,False,U2
layer,min_boilerplate,may+be+appropriate,vix,-0.021,0.8349,-0.012,0.9098,-0.034,0.1,,1,0.99,False,False,False,U2
layer,min_boilerplate,would+be+appropriate,cfnai,0.15,0.1372,0.164,0.1199,0.119,0.055,0.33,9,0.909,False,False,False,U2
layer,min_boilerplate,would+be+appropriate,vix,-0.029,0.7771,0.006,0.9563,-0.042,0.028,0.179,9,0.909,False,False,False,U2
layer,min_committee,could+impede,cfnai,-0.105,0.3003,-0.211,0.0449,-0.038,,-0.544,46,0.535,False,False,False,U2
layer,min_committee,could+impede,vix,0.38,0.0001,0.46,0.0,0.258,,-0.099,46,0.535,True,True,False,U2
layer,min_committee,may+be+appropriate,cfnai,-0.222,0.0269,-0.253,0.0156,-0.167,-0.224,-0.249,13,0.889,False,False,False,U2
layer,min_committee,may+be+appropriate,vix,-0.092,0.3658,-0.058,0.5824,-0.078,0.07,-0.378,13,0.889,False,False,False,U2
layer,min_committee,will+be+appropriate,cfnai,-0.012,0.9034,-0.099,0.3495,-0.054,-0.171,-0.044,7,0.929,False,False,False,U2
layer,min_committee,will+be+appropriate,vix,-0.102,0.3139,-0.155,0.1425,-0.165,0.056,-0.236,7,0.929,False,False,False,U2
layer,min_committee,would+assess,cfnai,-0.491,0.0,-0.43,0.0,-0.392,-0.379,-0.394,49,0.515,False,False,True,U2
layer,min_committee,would+assess,vix,-0.045,0.6608,-0.082,0.442,-0.137,-0.07,-0.254,49,0.515,False,False,False,U2
layer,min_committee,would+be+appropriate,cfnai,0.407,0.0,0.391,0.0001,0.4,0.22,0.538,63,0.545,False,False,True,U2
layer,min_committee,would+be+appropriate,vix,0.373,0.0001,0.334,0.0012,0.289,0.148,0.38,63,0.545,False,False,True,U2
layer,min_committee,would+be+prepared,cfnai,-0.105,0.3003,-0.211,0.0449,-0.038,,-0.544,46,0.535,False,False,False,U2
layer,min_committee,would+be+prepared,vix,0.38,0.0001,0.46,0.0,0.258,,-0.099,46,0.535,True,True,False,U2
layer,min_committee,would+continue,cfnai,-0.105,0.2993,-0.11,0.2979,-0.085,-0.142,-0.028,109,0.222,False,False,False,U2
layer,min_committee,would+continue,vix,0.5,0.0,0.451,0.0,0.322,0.055,0.08,109,0.222,False,False,True,U2
layer,min_committee,would+depend,cfnai,0.427,0.0,0.402,0.0001,0.365,0.601,0.336,51,0.586,False,False,True,U2
layer,min_committee,would+depend,vix,-0.252,0.0118,-0.346,0.0008,-0.243,-0.266,0.135,51,0.586,True,True,False,U2
layer,min_committee,would+take,cfnai,-0.174,0.0846,-0.13,0.2188,-0.087,0.046,-0.346,86,0.172,False,False,False,U2
layer,min_committee,would+take,vix,0.278,0.0054,0.295,0.0045,0.092,-0.043,0.058,86,0.172,True,True,False,U2
