key,unit,period,macro,k,n,r,p_r,rho,p_rho
minutes,will,T2,cfnai,8,174,0.0505,0.5081,-0.2349,0.0018
minutes,will,T2,cfnai,9,174,0.0024,0.9753,-0.1862,0.0139
minutes,will,T2,vix,-9,182,-0.0998,0.1801,-0.0654,0.3802
minutes,will,T2,vix,-8,182,-0.1183,0.1116,-0.0998,0.1803
minutes,will,T2,vix,-7,182,-0.1387,0.0619,-0.1583,0.0328
minutes,will,T2,vix,-6,182,-0.1751,0.0181,-0.1666,0.0246
minutes,will,T2,vix,-5,182,-0.1066,0.1521,-0.0809,0.2777
minutes,will,T2,vix,-4,182,-0.1239,0.0957,-0.0725,0.3307
minutes,will,T2,vix,-3,182,-0.1461,0.0491,-0.1254,0.0917
minutes,will,T2,vix,-2,182,-0.109,0.1429,-0.1094,0.1415
minutes,will,T2,vix,-1,182,-0.1578,0.0334,-0.19,0.0102
minutes,will,T2,vix,0,182,-0.1546,0.0372,-0.1382,0.0628
minutes,will,T2,vix,1,182,-0.1357,0.0679,-0.1427,0.0547
minutes,will,T2,vix,2,182,-0.0563,0.4504,-0.0568,0.4461
minutes,will,T2,vix,3,182,-0.0083,0.9112,-0.0667,0.3706
minutes,will,T2,vix,4,180,-0.0388,0.6051,-0.0594,0.428
minutes,will,T2,vix,5,178,-0.0974,0.1958,-0.1135,0.1315
minutes,will,T2,vix,6,178,-0.099,0.1888,-0.1867,0.0126
minutes,will,T2,vix,7,176,-0.1341,0.076,-0.1542,0.041
minutes,will,T2,vix,8,174,-0.0849,0.2654,-0.0923,0.2255
minutes,will,T2,vix,9,174,-0.0971,0.2024,-0.0793,0.2982
minutes,would,T1,cfnai,-9,198,0.0589,0.4101,0.168,0.018
minutes,would,T1,cfnai,-8,198,0.0324,0.6509,0.2333,0.0009
minutes,would,T1,cfnai,-7,198,0.0607,0.3958,0.2942,0.0
minutes,would,T1,cfnai,-6,198,0.0479,0.503,0.2718,0.0001
minutes,would,T1,cfnai,-5,198,-0.0667,0.3508,0.2286,0.0012
minutes,would,T1,cfnai,-4,198,-0.0854,0.2314,0.1955,0.0058
minutes,would,T1,cfnai,-3,198,-0.1116,0.1175,0.2389,0.0007
minutes,would,T1,cfnai,-2,198,-0.0577,0.4194,0.2092,0.0031
minutes,would,T1,cfnai,-1,198,-0.0408,0.568,0.1536,0.0307
minutes,would,T1,cfnai,0,198,-0.0087,0.9031,0.1358,0.0564
minutes,would,T1,cfnai,1,198,-0.0529,0.459,0.2323,0.001
minutes,would,T1,cfnai,2,198,-0.0584,0.4136,0.2543,0.0003
minutes,would,T1,cfnai,3,198,0.0815,0.2535,0.2532,0.0003
minutes,would,T1,cfnai,4,196,0.2937,0.0,0.3168,0.0
minutes,would,T1,cfnai,5,194,0.3302,0.0,0.2872,0.0
minutes,would,T1,cfnai,6,194,0.1715,0.0168,0.3728,0.0
minutes,would,T1,cfnai,7,192,0.0285,0.6947,0.2396,0.0008
minutes,would,T1,cfnai,8,190,0.0622,0.3937,0.2229,0.002
minutes,would,T1,cfnai,9,190,0.102,0.1614,0.2019,0.0052
minutes,would,T1,vix,-9,198,-0.0503,0.482,-0.0752,0.2924
minutes,would,T1,vix,-8,198,-0.0278,0.6974,-0.0651,0.3624
minutes,would,T1,vix,-7,198,-0.0094,0.8956,-0.0245,0.7324
minutes,would,T1,vix,-6,198,0.1452,0.0413,0.0348,0.6267
minutes,would,T1,vix,-5,198,0.0941,0.1871,0.0225,0.7534
minutes,would,T1,vix,-4,198,0.1399,0.0494,-0.0196,0.7845
minutes,would,T1,vix,-3,198,0.1656,0.0197,-0.0177,0.8043
minutes,would,T1,vix,-2,198,0.1458,0.0403,0.0341,0.633
minutes,would,T1,vix,-1,198,0.1382,0.0522,0.1172,0.1002
minutes,would,T1,vix,0,198,0.2982,0.0,0.1746,0.0139
minutes,would,T1,vix,1,198,0.2419,0.0006,0.1806,0.0109
minutes,would,T1,vix,2,198,0.1972,0.0054,0.1561,0.0281
minutes,would,T1,vix,3,198,0.061,0.3936,0.0648,0.3644
minutes,would,T1,vix,4,196,0.084,0.2417,0.0874,0.2232
minutes,would,T1,vix,5,194,0.0635,0.3788,0.0804,0.2649
minutes,would,T1,vix,6,194,0.0805,0.2644,0.1243,0.0841
minutes,would,T1,vix,7,192,0.1406,0.0517,0.1919,0.0077
minutes,would,T1,vix,8,190,0.0835,0.2519,0.192,0.008
minutes,would,T1,vix,9,190,-0.046,0.5286,0.0309,0.6723
minutes,would,T2,cfnai,-9,182,0.0824,0.2688,0.2863,0.0001
minutes,would,T2,cfnai,-8,182,0.0785,0.2924,0.3353,0.0
minutes,would,T2,cfnai,-7,182,0.1702,0.0216,0.4155,0.0
minutes,would,T2,cfnai,-6,182,0.1587,0.0323,0.4175,0.0
minutes,would,T2,cfnai,-5,182,0.1652,0.0258,0.3585,0.0
minutes,would,T2,cfnai,-4,182,0.2324,0.0016,0.3588,0.0
minutes,would,T2,cfnai,-3,182,0.3208,0.0,0.4122,0.0
minutes,would,T2,cfnai,-2,182,0.2404,0.0011,0.2923,0.0001
minutes,would,T2,cfnai,-1,182,0.2043,0.0057,0.2493,0.0007
minutes,would,T2,cfnai,0,182,0.1743,0.0186,0.184,0.0129
minutes,would,T2,cfnai,1,182,0.235,0.0014,0.2402,0.0011
minutes,would,T2,cfnai,2,182,0.2341,0.0015,0.2768,0.0002
minutes,would,T2,cfnai,3,182,0.2642,0.0003,0.2238,0.0024
minutes,would,T2,cfnai,4,180,0.2202,0.003,0.2341,0.0016
minutes,would,T2,cfnai,5,178,0.2357,0.0015,0.2247,0.0026
minutes,would,T2,cfnai,6,178,0.1127,0.1343,0.3022,0.0
minutes,would,T2,cfnai,7,176,-0.0184,0.8086,0.1785,0.0178
minutes,would,T2,cfnai,8,174,-0.0012,0.9871,0.1584,0.0369
minutes,would,T2,cfnai,9,174,0.0627,0.411,0.1189,0.1181
minutes,would,T2,vix,-9,182,-0.0318,0.6697,-0.0391,0.6
minutes,would,T2,vix,-8,182,0.0184,0.8055,-0.0147,0.8444
minutes,would,T2,vix,-7,182,0.0033,0.9648,-0.0128,0.8643
minutes,would,T2,vix,-6,182,0.1026,0.168,0.0449,0.5476
minutes,would,T2,vix,-5,182,0.0539,0.4697,0.0165,0.8253
minutes,would,T2,vix,-4,182,0.0543,0.4664,-0.0622,0.4043
minutes,would,T2,vix,-3,182,0.0269,0.7183,-0.0816,0.2737
minutes,would,T2,vix,-2,182,0.0492,0.5094,-0.0448,0.5483
minutes,would,T2,vix,-1,182,0.0183,0.8058,0.0183,0.8065
minutes,would,T2,vix,0,182,0.0752,0.3131,0.0563,0.4503
minutes,would,T2,vix,1,182,0.0444,0.5516,0.066,0.3757
minutes,would,T2,vix,2,182,0.1095,0.1412,0.038,0.6102
minutes,would,T2,vix,3,182,-0.0657,0.378,-0.0628,0.3996
minutes,would,T2,vix,4,180,-0.0436,0.561,-0.0279,0.7099
minutes,would,T2,vix,5,178,-0.0089,0.9062,-0.0316,0.6754
minutes,would,T2,vix,6,178,-0.0035,0.9634,0.0196,0.7955
minutes,would,T2,vix,7,176,0.0472,0.5338,0.1064,0.1599
minutes,would,T2,vix,8,174,0.0248,0.7455,0.1069,0.1604
minutes,would,T2,vix,9,174,-0.0756,0.3216,-0.0256,0.7371
press_conf,ALL,T1,cfnai,-9,80,0.196,0.0815,0.2651,0.0175
press_conf,ALL,T1,cfnai,-8,80,0.1284,0.2562,0.3194,0.0039
press_conf,ALL,T1,cfnai,-7,80,0.0755,0.5056,0.2078,0.0644
press_conf,ALL,T1,cfnai,-6,80,-0.0258,0.8205,0.1107,0.3281
press_conf,ALL,T1,cfnai,-5,80,-0.0834,0.4622,0.2402,0.0318
press_conf,ALL,T1,cfnai,-4,80,-0.0817,0.4713,0.2551,0.0224
press_conf,ALL,T1,cfnai,-3,80,0.0333,0.769,0.2625,0.0187
press_conf,ALL,T1,cfnai,-2,80,0.1105,0.3291,0.2165,0.0538
press_conf,ALL,T1,cfnai,-1,80,0.0646,0.5694,0.1409,0.2124
press_conf,ALL,T1,cfnai,0,80,-0.249,0.0259,0.0976,0.3889
press_conf,ALL,T1,cfnai,1,80,-0.1953,0.0825,0.1753,0.1198
press_conf,ALL,T1,cfnai,2,80,-0.1517,0.1792,0.1604,0.1552
press_conf,ALL,T1,cfnai,3,80,0.1511,0.1808,0.2569,0.0215
press_conf,ALL,T1,cfnai,4,79,0.2522,0.0249,0.2429,0.031
press_conf,ALL,T1,cfnai,5,78,0.2631,0.0199,0.2119,0.0625
press_conf,ALL,T1,cfnai,6,78,0.2076,0.0681,0.1884,0.0985
press_conf,ALL,T1,cfnai,7,77,0.1429,0.2151,0.1564,0.1742
press_conf,ALL,T1,cfnai,8,76,0.1778,0.1245,0.1327,0.2532
press_conf,ALL,T1,cfnai,9,76,0.1727,0.1357,0.1853,0.109
press_conf,ALL,T1,vix,-9,80,0.196,0.0815,0.1813,0.1075
press_conf,ALL,T1,vix,-8,80,0.1517,0.1791,0.2015,0.073
press_conf,ALL,T1,vix,-7,80,0.1783,0.1137,0.2022,0.072
press_conf,ALL,T1,vix,-6,80,0.2639,0.018,0.2198,0.0501
press_conf,ALL,T1,vix,-5,80,0.224,0.0458,0.2075,0.0648
press_conf,ALL,T1,vix,-4,80,0.1424,0.2078,0.1932,0.0859
press_conf,ALL,T1,vix,-3,80,0.1808,0.1085,0.2136,0.0571
press_conf,ALL,T1,vix,-2,80,0.2329,0.0376,0.25,0.0253
press_conf,ALL,T1,vix,-1,80,0.4376,0.0,0.3624,0.001
press_conf,ALL,T1,vix,0,80,0.3992,0.0002,0.344,0.0018
press_conf,ALL,T1,vix,1,80,0.3474,0.0016,0.2477,0.0267
press_conf,ALL,T1,vix,2,80,0.2354,0.0356,0.1655,0.1423
press_conf,ALL,T1,vix,3,80,0.1531,0.175,0.1986,0.0775
press_conf,ALL,T1,vix,4,79,0.1863,0.1003,0.1735,0.1262
press_conf,ALL,T1,vix,5,78,0.2192,0.0539,0.3372,0.0025
press_conf,ALL,T1,vix,6,78,0.1568,0.1703,0.2189,0.0542
press_conf,ALL,T1,vix,7,77,0.2255,0.0486,0.2168,0.0582
press_conf,ALL,T1,vix,8,76,0.0753,0.518,0.136,0.2414
press_conf,ALL,T1,vix,9,76,0.0022,0.9851,0.1183,0.3089
press_conf,ALL,T2,cfnai,-9,71,0.2742,0.0207,0.4191,0.0003
press_conf,ALL,T2,cfnai,-8,71,0.356,0.0023,0.4322,0.0002
press_conf,ALL,T2,cfnai,-7,71,0.3506,0.0027,0.328,0.0052
press_conf,ALL,T2,cfnai,-6,71,0.1065,0.3765,0.2845,0.0162
press_conf,ALL,T2,cfnai,-5,71,0.1327,0.2701,0.3509,0.0027
press_conf,ALL,T2,cfnai,-4,71,0.267,0.0244,0.427,0.0002
press_conf,ALL,T2,cfnai,-3,71,0.4043,0.0005,0.4172,0.0003
press_conf,ALL,T2,cfnai,-2,71,0.2947,0.0126,0.2575,0.0302
press_conf,ALL,T2,cfnai,-1,71,0.3228,0.006,0.2022,0.0909
press_conf,ALL,T2,cfnai,0,71,0.2289,0.0548,0.1856,0.1211
press_conf,ALL,T2,cfnai,1,71,0.3784,0.0011,0.2359,0.0476
press_conf,ALL,T2,cfnai,2,71,0.3029,0.0102,0.2616,0.0276
press_conf,ALL,T2,cfnai,3,71,0.2517,0.0342,0.2358,0.0478
press_conf,ALL,T2,cfnai,4,70,0.1046,0.3889,0.1756,0.146
press_conf,ALL,T2,cfnai,5,69,0.1371,0.2613,0.1567,0.1985
press_conf,ALL,T2,cfnai,6,69,0.1286,0.2924,0.0774,0.5271
press_conf,ALL,T2,cfnai,7,68,0.0837,0.4972,0.0266,0.8293
press_conf,ALL,T2,cfnai,8,67,0.1004,0.4187,0.0205,0.8691
press_conf,ALL,T2,cfnai,9,67,0.1319,0.2874,0.1005,0.4183
press_conf,ALL,T2,vix,-9,71,0.2741,0.0207,0.2673,0.0242
press_conf,ALL,T2,vix,-8,71,0.2829,0.0168,0.2547,0.0321
press_conf,ALL,T2,vix,-7,71,0.2525,0.0336,0.2309,0.0527
press_conf,ALL,T2,vix,-6,71,0.2094,0.0797,0.2338,0.0497
press_conf,ALL,T2,vix,-5,71,0.2311,0.0525,0.2511,0.0346
press_conf,ALL,T2,vix,-4,71,0.2866,0.0154,0.2527,0.0335
press_conf,ALL,T2,vix,-3,71,0.2173,0.0687,0.2412,0.0427
press_conf,ALL,T2,vix,-2,71,0.2397,0.0441,0.2592,0.0291
press_conf,ALL,T2,vix,-1,71,0.3312,0.0048,0.3383,0.0039
press_conf,ALL,T2,vix,0,71,0.2578,0.03,0.3027,0.0103
press_conf,ALL,T2,vix,1,71,0.1357,0.259,0.1543,0.1988
press_conf,ALL,T2,vix,2,71,0.0906,0.4524,0.0515,0.6697
press_conf,ALL,T2,vix,3,71,0.0374,0.7566,0.1316,0.2741
press_conf,ALL,T2,vix,4,70,0.0856,0.4813,0.1135,0.3494
press_conf,ALL,T2,vix,5,69,0.1458,0.2319,0.2798,0.0199
press_conf,ALL,T2,vix,6,69,0.0657,0.5917,0.1629,0.1811
press_conf,ALL,T2,vix,7,68,0.1528,0.2134,0.1751,0.1532
press_conf,ALL,T2,vix,8,67,0.0209,0.8667,0.0798,0.5208
press_conf,ALL,T2,vix,9,67,-0.0491,0.693,0.0614,0.6215
press_conf,can,T1,cfnai,-9,160,-0.082,0.3025,-0.209,0.008
press_conf,can,T1,cfnai,-8,160,-0.0201,0.8011,-0.1216,0.1255
press_conf,can,T1,cfnai,-7,160,-0.0401,0.6151,-0.1868,0.018
press_conf,can,T1,cfnai,-6,160,-0.018,0.821,-0.1333,0.0928
press_conf,can,T1,cfnai,-5,160,-0.0806,0.3109,-0.1606,0.0425
press_conf,can,T1,cfnai,-4,160,-0.0943,0.2357,-0.1608,0.0422
press_conf,can,T1,cfnai,-3,160,-0.2412,0.0021,-0.0677,0.3948
press_conf,can,T1,cfnai,-2,160,-0.2073,0.0085,0.0682,0.3918
press_conf,can,T1,cfnai,-1,160,-0.2174,0.0058,-0.0209,0.7927
press_conf,can,T1,cfnai,0,160,-0.1763,0.0258,-0.0386,0.6275
press_conf,can,T1,cfnai,1,160,-0.0615,0.4401,0.0146,0.8542
press_conf,can,T1,cfnai,2,160,-0.0126,0.8743,0.0362,0.6491
press_conf,can,T1,cfnai,3,160,0.2272,0.0039,0.1373,0.0834
press_conf,can,T1,cfnai,4,158,0.1587,0.0465,0.1888,0.0175
press_conf,can,T1,cfnai,5,156,0.1225,0.1275,0.1588,0.0477
press_conf,can,T1,cfnai,6,156,0.0317,0.6947,-0.0128,0.8742
press_conf,can,T1,cfnai,7,154,-0.118,0.1449,-0.0636,0.4334
press_conf,can,T1,cfnai,8,152,-0.0998,0.221,0.0382,0.6404
press_conf,can,T1,cfnai,9,152,0.0567,0.4876,0.1045,0.2002
press_conf,can,T1,vix,-9,160,0.073,0.3592,0.1039,0.1911
press_conf,can,T1,vix,-8,160,0.1157,0.145,0.1651,0.037
press_conf,can,T1,vix,-7,160,0.0499,0.5306,0.094,0.2373
press_conf,can,T1,vix,-6,160,0.0451,0.5711,0.084,0.2908
press_conf,can,T1,vix,-5,160,0.0816,0.3048,0.1399,0.0776
press_conf,can,T1,vix,-4,160,0.2846,0.0003,0.2506,0.0014
press_conf,can,T1,vix,-3,160,0.312,0.0001,0.2646,0.0007
press_conf,can,T1,vix,-2,160,0.3626,0.0,0.321,0.0
press_conf,can,T1,vix,-1,160,0.5201,0.0,0.4025,0.0
press_conf,can,T1,vix,0,160,0.3601,0.0,0.3983,0.0
press_conf,can,T1,vix,1,160,0.352,0.0,0.3684,0.0
press_conf,can,T1,vix,2,160,0.2486,0.0015,0.3636,0.0
press_conf,can,T1,vix,3,160,0.2559,0.0011,0.2967,0.0001
press_conf,can,T1,vix,4,158,0.3444,0.0,0.3635,0.0
press_conf,can,T1,vix,5,156,0.3268,0.0,0.465,0.0
press_conf,can,T1,vix,6,156,0.4445,0.0,0.4482,0.0
press_conf,can,T1,vix,7,154,0.492,0.0,0.4562,0.0
press_conf,can,T1,vix,8,152,0.2159,0.0076,0.342,0.0
press_conf,can,T1,vix,9,152,0.1029,0.2071,0.3124,0.0001
press_conf,can,T2,cfnai,-9,142,-0.0805,0.3407,-0.1301,0.1228
press_conf,can,T2,cfnai,-8,142,-0.0092,0.9134,-0.0391,0.6437
press_conf,can,T2,cfnai,-7,142,0.0174,0.8369,-0.0825,0.3292
press_conf,can,T2,cfnai,-6,142,0.1159,0.1698,0.0063,0.9403
press_conf,can,T2,cfnai,-5,142,0.0864,0.3069,-0.0263,0.756
press_conf,can,T2,cfnai,-4,142,0.0496,0.5576,-0.0479,0.571
press_conf,can,T2,cfnai,-3,142,0.1075,0.2029,0.0456,0.5897
press_conf,can,T2,cfnai,-2,142,0.152,0.0709,0.1341,0.1117
press_conf,can,T2,cfnai,-1,142,0.1171,0.165,0.0587,0.4879
press_conf,can,T2,cfnai,0,142,0.0388,0.6466,-0.016,0.8502
press_conf,can,T2,cfnai,1,142,-0.0467,0.5811,-0.0365,0.6662
press_conf,can,T2,cfnai,2,142,-0.0129,0.8793,-0.0195,0.8181
press_conf,can,T2,cfnai,3,142,-0.032,0.705,0.0383,0.6508
press_conf,can,T2,cfnai,4,140,-0.0555,0.515,0.0029,0.9728
press_conf,can,T2,cfnai,5,138,-0.0502,0.5585,-0.007,0.9349
press_conf,can,T2,cfnai,6,138,-0.0844,0.3248,-0.2352,0.0055
press_conf,can,T2,cfnai,7,136,-0.201,0.019,-0.2428,0.0044
press_conf,can,T2,cfnai,8,134,-0.2154,0.0124,-0.1356,0.1183
press_conf,can,T2,cfnai,9,134,-0.0023,0.9791,-0.0709,0.4154
press_conf,can,T2,vix,-9,142,0.2148,0.0103,0.198,0.0182
press_conf,can,T2,vix,-8,142,0.224,0.0074,0.2538,0.0023
press_conf,can,T2,vix,-7,142,0.1231,0.1445,0.1459,0.0832
press_conf,can,T2,vix,-6,142,0.0464,0.5832,0.0943,0.2641
press_conf,can,T2,vix,-5,142,0.1141,0.1765,0.1733,0.0392
press_conf,can,T2,vix,-4,142,0.1781,0.034,0.2517,0.0025
press_conf,can,T2,vix,-3,142,0.191,0.0228,0.2484,0.0029
press_conf,can,T2,vix,-2,142,0.2736,0.001,0.2651,0.0014
press_conf,can,T2,vix,-1,142,0.3075,0.0002,0.3006,0.0003
press_conf,can,T2,vix,0,142,0.272,0.0011,0.2802,0.0007
press_conf,can,T2,vix,1,142,0.2593,0.0018,0.2731,0.001
press_conf,can,T2,vix,2,142,0.19,0.0236,0.2778,0.0008
press_conf,can,T2,vix,3,142,0.1728,0.0397,0.2001,0.0169
press_conf,can,T2,vix,4,140,0.2755,0.001,0.2773,0.0009
press_conf,can,T2,vix,5,138,0.2822,0.0008,0.4356,0.0
press_conf,can,T2,vix,6,138,0.4071,0.0,0.3879,0.0
press_conf,can,T2,vix,7,136,0.4773,0.0,0.4237,0.0
press_conf,can,T2,vix,8,134,0.1917,0.0265,0.3041,0.0004
press_conf,can,T2,vix,9,134,0.0951,0.2743,0.3157,0.0002
press_conf,could,T1,cfnai,-9,160,0.0789,0.3212,0.1728,0.0288
press_conf,could,T1,cfnai,-8,160,-0.004,0.9601,0.0266,0.7389
press_conf,could,T1,cfnai,-7,160,-0.0318,0.6901,-0.0147,0.8535
press_conf,could,T1,cfnai,-6,160,-0.0841,0.2906,0.0121,0.8795
press_conf,could,T1,cfnai,-5,160,-0.0006,0.9935,0.0659,0.4075
press_conf,could,T1,cfnai,-4,160,0.0489,0.5393,0.1172,0.1399
press_conf,could,T1,cfnai,-3,160,0.0156,0.8451,0.1532,0.0531
press_conf,could,T1,cfnai,-2,160,-0.1577,0.0464,0.0615,0.4399
press_conf,could,T1,cfnai,-1,160,-0.1669,0.0349,0.0843,0.2895
press_conf,could,T1,cfnai,0,160,0.027,0.7346,0.0824,0.3004
press_conf,could,T1,cfnai,1,160,0.2975,0.0001,0.2714,0.0005
press_conf,could,T1,cfnai,2,160,0.3277,0.0,0.2869,0.0002
press_conf,could,T1,cfnai,3,160,0.1691,0.0325,0.2292,0.0036
press_conf,could,T1,cfnai,4,158,0.0047,0.9531,0.0197,0.8059
press_conf,could,T1,cfnai,5,156,0.0176,0.8278,0.0206,0.7981
press_conf,could,T1,cfnai,6,156,0.0378,0.639,0.0626,0.4374
press_conf,could,T1,cfnai,7,154,0.0262,0.7469,0.0569,0.4836
press_conf,could,T1,cfnai,8,152,0.0482,0.5557,0.0625,0.4442
press_conf,could,T1,cfnai,9,152,0.1114,0.172,0.0376,0.6452
press_conf,could,T1,vix,-9,160,-0.2033,0.0099,-0.1563,0.0484
press_conf,could,T1,vix,-8,160,-0.1725,0.0291,-0.1963,0.0128
press_conf,could,T1,vix,-7,160,-0.2414,0.0021,-0.2434,0.0019
press_conf,could,T1,vix,-6,160,-0.1785,0.024,-0.1609,0.042
press_conf,could,T1,vix,-5,160,-0.2651,0.0007,-0.2066,0.0088
press_conf,could,T1,vix,-4,160,-0.206,0.009,-0.2266,0.004
press_conf,could,T1,vix,-3,160,-0.0667,0.402,-0.2113,0.0073
press_conf,could,T1,vix,-2,160,-0.129,0.1041,-0.2192,0.0054
press_conf,could,T1,vix,-1,160,-0.113,0.1547,-0.2276,0.0038
press_conf,could,T1,vix,0,160,-0.3234,0.0,-0.3315,0.0
press_conf,could,T1,vix,1,160,-0.3647,0.0,-0.3455,0.0
press_conf,could,T1,vix,2,160,-0.2467,0.0017,-0.2762,0.0004
press_conf,could,T1,vix,3,160,-0.2338,0.0029,-0.1869,0.018
press_conf,could,T1,vix,4,158,-0.2229,0.0049,-0.146,0.0672
press_conf,could,T1,vix,5,156,-0.1918,0.0165,-0.2421,0.0023
press_conf,could,T1,vix,6,156,-0.3008,0.0001,-0.2967,0.0002
press_conf,could,T1,vix,7,154,-0.317,0.0001,-0.252,0.0016
press_conf,could,T1,vix,8,152,-0.3022,0.0002,-0.2699,0.0008
press_conf,could,T1,vix,9,152,-0.1855,0.0221,-0.181,0.0256
press_conf,could,T2,cfnai,-9,142,0.0805,0.341,0.1566,0.0627
press_conf,could,T2,cfnai,-8,142,-0.0117,0.8902,0.049,0.5626
press_conf,could,T2,cfnai,-7,142,-0.0347,0.6821,0.019,0.8222
press_conf,could,T2,cfnai,-6,142,-0.1351,0.1089,-0.0119,0.8878
press_conf,could,T2,cfnai,-5,142,-0.0863,0.3071,0.0097,0.9085
press_conf,could,T2,cfnai,-4,142,-0.025,0.7674,0.0402,0.6344
press_conf,could,T2,cfnai,-3,142,0.0381,0.6527,0.119,0.1585
press_conf,could,T2,cfnai,-2,142,0.0553,0.5135,0.0831,0.3253
press_conf,could,T2,cfnai,-1,142,0.049,0.5628,0.0994,0.2391
press_conf,could,T2,cfnai,0,142,0.0671,0.4276,0.0628,0.4578
press_conf,could,T2,cfnai,1,142,0.1547,0.0661,0.2067,0.0136
press_conf,could,T2,cfnai,2,142,0.167,0.047,0.2114,0.0116
press_conf,could,T2,cfnai,3,142,0.247,0.003,0.1882,0.0249
press_conf,could,T2,cfnai,4,140,0.1842,0.0294,0.0798,0.3489
press_conf,could,T2,cfnai,5,138,0.1989,0.0193,0.0734,0.3924
press_conf,could,T2,cfnai,6,138,0.1318,0.1232,0.1631,0.0559
press_conf,could,T2,cfnai,7,136,0.0693,0.4229,0.1605,0.062
press_conf,could,T2,cfnai,8,134,0.1106,0.2031,0.2091,0.0153
press_conf,could,T2,cfnai,9,134,0.1458,0.0928,0.141,0.1041
press_conf,could,T2,vix,-9,142,-0.2866,0.0005,-0.2256,0.007
press_conf,could,T2,vix,-8,142,-0.3206,0.0001,-0.294,0.0004
press_conf,could,T2,vix,-7,142,-0.2896,0.0005,-0.252,0.0025
press_conf,could,T2,vix,-6,142,-0.2346,0.0049,-0.1934,0.0211
press_conf,could,T2,vix,-5,142,-0.3248,0.0001,-0.2483,0.0029
press_conf,could,T2,vix,-4,142,-0.376,0.0,-0.3517,0.0
press_conf,could,T2,vix,-3,142,-0.3823,0.0,-0.3538,0.0
press_conf,could,T2,vix,-2,142,-0.354,0.0,-0.3535,0.0
press_conf,could,T2,vix,-1,142,-0.2013,0.0163,-0.2885,0.0005
press_conf,could,T2,vix,0,142,-0.3512,0.0,-0.3508,0.0
press_conf,could,T2,vix,1,142,-0.3661,0.0,-0.3422,0.0
press_conf,could,T2,vix,2,142,-0.2717,0.0011,-0.2548,0.0022
press_conf,could,T2,vix,3,142,-0.223,0.0076,-0.1739,0.0384
press_conf,could,T2,vix,4,140,-0.2393,0.0044,-0.114,0.1801
press_conf,could,T2,vix,5,138,-0.1933,0.0231,-0.2287,0.007
press_conf,could,T2,vix,6,138,-0.2827,0.0008,-0.2661,0.0016
press_conf,could,T2,vix,7,136,-0.3037,0.0003,-0.2183,0.0107
press_conf,could,T2,vix,8,134,-0.3007,0.0004,-0.2377,0.0057
press_conf,could,T2,vix,9,134,-0.1853,0.032,-0.1621,0.0614
press_conf,may,T1,cfnai,-9,160,0.171,0.0307,0.0976,0.2195
press_conf,may,T1,cfnai,-8,160,-0.0399,0.6165,0.0539,0.4983
press_conf,may,T1,cfnai,-7,160,-0.1316,0.0973,0.0295,0.7111
press_conf,may,T1,cfnai,-6,160,-0.1709,0.0307,0.0003,0.9972
press_conf,may,T1,cfnai,-5,160,-0.0191,0.8102,0.0197,0.8045
press_conf,may,T1,cfnai,-4,160,0.0837,0.2927,0.0748,0.347
press_conf,may,T1,cfnai,-3,160,0.0925,0.2447,0.0738,0.3539
press_conf,may,T1,cfnai,-2,160,0.0239,0.7641,0.0192,0.8099
press_conf,may,T1,cfnai,-1,160,0.0084,0.9159,0.007,0.9301
press_conf,may,T1,cfnai,0,160,0.0009,0.9906,0.0393,0.6216
press_conf,may,T1,cfnai,1,160,0.1441,0.0691,0.0663,0.4048
press_conf,may,T1,cfnai,2,160,0.1512,0.0562,0.0582,0.4649
press_conf,may,T1,cfnai,3,160,0.1031,0.1944,0.0574,0.471
press_conf,may,T1,cfnai,4,158,-0.0686,0.3921,-0.027,0.7366
press_conf,may,T1,cfnai,5,156,-0.0801,0.3202,-0.0521,0.5183
press_conf,may,T1,cfnai,6,156,-0.0189,0.8147,-0.0136,0.8665
press_conf,may,T1,cfnai,7,154,0.1209,0.1354,0.0655,0.4199
press_conf,may,T1,cfnai,8,152,0.1843,0.0231,0.1283,0.1152
press_conf,may,T1,cfnai,9,152,0.1452,0.0742,0.139,0.0876
press_conf,may,T1,vix,-9,160,0.1663,0.0356,0.0958,0.2284
press_conf,may,T1,vix,-8,160,0.2088,0.0081,0.1674,0.0343
press_conf,may,T1,vix,-7,160,0.1498,0.0586,0.1408,0.0758
press_conf,may,T1,vix,-6,160,0.1593,0.0442,0.1926,0.0147
press_conf,may,T1,vix,-5,160,0.0388,0.6262,0.0522,0.5125
press_conf,may,T1,vix,-4,160,-0.0303,0.704,0.0708,0.3737
press_conf,may,T1,vix,-3,160,0.0517,0.516,0.0414,0.6028
press_conf,may,T1,vix,-2,160,0.1255,0.1138,0.1462,0.0651
press_conf,may,T1,vix,-1,160,-0.0025,0.9751,-0.0462,0.5618
press_conf,may,T1,vix,0,160,-0.168,0.0337,-0.0872,0.2727
press_conf,may,T1,vix,1,160,-0.1726,0.0291,-0.1449,0.0675
press_conf,may,T1,vix,2,160,-0.0844,0.2886,-0.0808,0.3099
press_conf,may,T1,vix,3,160,-0.1107,0.1633,-0.0864,0.2772
press_conf,may,T1,vix,4,158,-0.1547,0.0522,-0.1324,0.0972
press_conf,may,T1,vix,5,156,-0.0992,0.218,-0.0979,0.2241
press_conf,may,T1,vix,6,156,-0.2401,0.0025,-0.1654,0.0391
