layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
min_staff_desk,would,modal,307,71942,2976,619393,4267.3,4804.7,4.04,0.0444,-0.169,-11.2,-,0.0887
min_staff_desk,could,modal,138,71942,1423,619393,1918.2,2297.4,4.3,0.0381,-0.256,-16.5,-,0.0868
min_staff_desk,can,modal,5,71942,38,619393,69.5,61.4,0.07,0.7964,0.299,13.3,+,0.8282
min_staff_desk,should,modal,27,71942,330,619393,375.3,532.8,3.39,0.0657,-0.481,-29.6,-,0.1221
min_staff_desk,may,modal,41,71942,300,619393,569.9,484.3,0.92,0.3385,0.25,17.7,+,0.4633
min_staff_desk,would+continue,unit,23,71942,235,619393,319.7,379.4,0.64,0.4224,-0.219,-15.7,-,0.5006
min_staff_desk,would+help,unit,10,71942,74,619393,139.0,119.5,0.19,0.6594,0.279,16.3,+,0.7454
min_staff_desk,would+be+appropriate,unit,8,71942,229,619393,111.2,369.7,16.59,0.0,-1.649,-69.9,-,0.0006
min_staff_desk,could+affect,unit,7,71942,27,619393,97.3,43.6,3.04,0.0813,1.231,123.2,+,0.141
min_staff_desk,may+contribute,unit,7,71942,13,619393,97.3,21.0,8.64,0.0033,2.258,363.6,+,0.0143
min_staff_desk,would+use,unit,6,71942,5,619393,83.4,8.1,13.09,0.0003,3.347,933.2,+,0.0026
min_staff_desk,would+provide,unit,6,71942,35,619393,83.4,56.5,0.71,0.4002,0.657,47.6,+,0.5006
min_staff_desk,could+consider,unit,6,71942,7,619393,83.4,11.3,10.75,0.001,2.899,638.0,+,0.0068
min_staff_desk,would+begin,unit,6,71942,13,619393,83.4,21.0,6.31,0.012,2.052,297.4,+,0.0446
min_staff_desk,would+support,unit,6,71942,27,619393,83.4,43.6,1.79,0.1805,1.025,91.3,+,0.2933
min_staff_desk,would+be+useful,unit,5,71942,12,619393,69.5,19.4,4.67,0.0307,1.922,258.7,+,0.0799
min_staff_desk,could+result,unit,5,71942,36,619393,69.5,58.1,0.13,0.7142,0.376,19.6,+,0.7737
min_staff_desk,would+occur,unit,5,71942,13,619393,69.5,21.0,4.21,0.0401,1.81,231.1,+,0.0868
min_staff_desk,would+decline,unit,5,71942,10,619393,69.5,16.1,5.73,0.0167,2.173,330.5,+,0.0542
min_staff_desk,would+remain,unit,5,71942,107,619393,69.5,172.7,5.28,0.0216,-1.183,-59.8,-,0.0624
min_staff_desk,would+need,unit,5,71942,70,619393,69.5,113.0,1.27,0.2594,-0.574,-38.5,-,0.3747
min_staff_desk,could+increase,unit,5,71942,42,619393,69.5,67.8,0.0,0.9586,0.156,2.5,+,0.9586
min_staff_desk,would+fall,unit,5,71942,5,619393,69.5,8.1,9.86,0.0017,3.106,761.0,+,0.0088
min_staff_desk,could+continue,unit,4,71942,16,619393,55.6,25.8,1.6,0.2056,1.231,115.2,+,0.3144
min_staff_desk,would+increase,unit,4,71942,51,619393,55.6,82.3,0.64,0.4236,-0.411,-32.5,-,0.5006
min_staff,will,modal,16,249885,758,441450,64.0,1717.1,556.79,0.0,-4.702,-96.3,-,0.0
min_staff,would,modal,327,249885,2956,441450,1308.6,6696.1,1188.63,0.0,-2.353,-80.5,-,0.0
min_staff,could,modal,132,249885,1429,441450,528.2,3237.1,645.97,0.0,-2.61,-83.7,-,0.0
min_staff,can,modal,2,249885,41,441450,8.0,92.9,24.67,0.0,-3.232,-91.4,-,0.0
min_staff,should,modal,5,249885,352,441450,20.0,797.4,273.35,0.0,-5.181,-97.5,-,0.0
min_staff,may,modal,57,249885,284,441450,228.1,643.3,62.97,0.0,-1.486,-64.5,-,0.0
min_staff,would+expand,unit,31,249885,52,441450,124.1,117.8,0.05,0.8198,0.084,5.3,+,0.8419
min_staff,would+increase,unit,27,249885,28,441450,108.0,63.4,3.84,0.05,0.769,70.4,+,0.0722
min_staff,could+increase,unit,21,249885,26,441450,84.0,58.9,1.44,0.2298,0.519,42.7,+,0.2715
min_staff,may+edge,unit,18,249885,1,441450,72.0,2.3,29.7,0.0,4.445,3079.9,+,0.0
min_staff,would+remain,unit,18,249885,94,441450,72.0,212.9,22.21,0.0,-1.532,-66.2,-,0.0
min_staff,would+move,unit,13,249885,41,441450,52.0,92.9,3.63,0.0567,-0.799,-44.0,-,0.0776
min_staff,could+prove,unit,11,249885,18,441450,44.0,40.8,0.04,0.8419,0.135,8.0,+,0.8419
min_staff,would+continue,unit,10,249885,248,441450,40.0,561.8,158.22,0.0,-3.744,-92.9,-,0.0
min_staff,could+appreciate,unit,9,249885,1,441450,36.0,2.3,12.71,0.0004,3.484,1490.0,+,0.0007
min_staff,would+rise,unit,9,249885,41,441450,36.0,92.9,7.96,0.0048,-1.306,-61.2,-,0.0078
min_staff,may+be+lower,unit,9,249885,4,441450,36.0,9.1,5.86,0.0155,1.899,297.5,+,0.0237
min_staff,would+manifest,unit,8,249885,0,441450,32.0,0.0,16.28,0.0001,4.908,inf,+,0.0001
min_staff,would+prove,unit,7,249885,7,441450,28.0,15.9,1.12,0.2903,0.821,76.7,+,0.3281
min_staff,would+decline,unit,7,249885,8,441450,28.0,18.1,0.7,0.4041,0.64,54.6,+,0.4378
min_staff,could+expand,unit,7,249885,0,441450,28.0,0.0,14.25,0.0002,4.728,inf,+,0.0003
min_staff,could+move,unit,7,249885,4,441450,28.0,9.1,3.41,0.0646,1.558,209.2,+,0.084
min_staff,would+slow,unit,6,249885,20,441450,24.0,45.3,2.06,0.1509,-0.836,-47.0,-,0.1868
min_staff,would+enact,unit,6,249885,0,441450,24.0,0.0,12.21,0.0005,4.521,inf,+,0.0008
min_staff,would+take,unit,6,249885,117,441450,24.0,265.0,69.23,0.0,-3.355,-90.9,-,0.0
min_staff,would+be+objective,unit,6,249885,0,441450,24.0,0.0,12.21,0.0005,4.521,inf,+,0.0008
min_participants,will,modal,30,223992,744,467343,133.9,1592.0,396.42,0.0,-3.548,-91.6,-,0.0
min_participants,would,modal,1537,223992,1746,467343,6861.9,3736.0,293.88,0.0,0.877,83.7,+,0.0
min_participants,could,modal,875,223992,686,467343,3906.4,1467.9,368.43,0.0,1.412,166.1,+,0.0
min_participants,can,modal,8,223992,35,467343,35.7,74.9,4.12,0.0423,-1.001,-52.3,-,0.044
min_participants,should,modal,149,223992,208,467343,665.2,445.1,13.63,0.0002,0.581,49.5,+,0.0003
min_participants,may,modal,157,223992,184,467343,700.9,393.7,27.39,0.0,0.833,78.0,+,0.0
min_participants,would+be+appropriate,unit,143,223992,94,467343,638.4,201.1,77.59,0.0,1.664,217.4,+,0.0
min_participants,would+continue,unit,100,223992,158,467343,446.4,338.1,4.62,0.0315,0.404,32.1,+,0.0342
min_participants,would+depend,unit,59,223992,58,467343,263.4,124.1,16.22,0.0001,1.085,112.2,+,0.0001
min_participants,could+lead,unit,57,223992,12,467343,254.5,25.7,74.12,0.0,3.263,891.1,+,0.0
min_participants,would+remain,unit,56,223992,56,467343,250.0,119.8,14.82,0.0001,1.061,108.6,+,0.0002
min_participants,would+help,unit,55,223992,29,467343,245.5,62.1,38.41,0.0,1.973,295.7,+,0.0
min_participants,would+need,unit,47,223992,28,467343,209.8,59.9,28.76,0.0,1.798,250.2,+,0.0
min_participants,would+expect,unit,44,223992,4,467343,196.4,8.6,74.77,0.0,4.367,2195.1,+,0.0
min_participants,would+be+important,unit,41,223992,11,467343,183.0,23.5,47.37,0.0,2.913,677.7,+,0.0
min_participants,would+move,unit,32,223992,22,467343,142.9,47.1,16.36,0.0001,1.592,203.5,+,0.0001
min_participants,could+result,unit,28,223992,13,467343,125.0,27.8,22.07,0.0,2.139,349.4,+,0.0
min_participants,could+help,unit,27,223992,25,467343,120.5,53.5,8.43,0.0037,1.17,125.3,+,0.0044
min_participants,would+rise,unit,25,223992,25,467343,111.6,53.5,6.61,0.0101,1.061,108.6,+,0.0114
min_participants,would+take,unit,25,223992,98,467343,111.6,209.7,8.9,0.0029,-0.889,-46.8,-,0.0035
min_participants,could+become,unit,24,223992,14,467343,107.1,30.0,15.04,0.0001,1.818,257.7,+,0.0002
min_participants,would+support,unit,24,223992,9,467343,107.1,19.3,22.47,0.0,2.428,456.4,+,0.0
min_participants,would+provide,unit,23,223992,18,467343,102.7,38.5,9.71,0.0018,1.406,166.6,+,0.0024
min_participants,could+bear,unit,23,223992,0,467343,102.7,0.0,51.84,0.0,6.616,inf,+,0.0
min_participants,would+expand,unit,23,223992,60,467343,102.7,128.4,0.86,0.3547,-0.303,-20.0,-,0.3547
min_participants,would+weigh,unit,22,223992,4,467343,98.2,8.6,30.4,0.0,3.383,1047.5,+,0.0
min_committee,will,modal,37,62833,737,628502,588.9,1172.6,20.7,0.0,-0.975,-49.8,-,0.0
min_committee,would,modal,719,62833,2564,628502,11443.0,4079.5,485.75,0.0,1.489,180.5,+,0.0
min_committee,could,modal,83,62833,1478,628502,1321.0,2351.6,31.16,0.0,-0.824,-43.8,-,0.0
min_committee,can,modal,3,62833,40,628502,47.7,63.6,0.25,0.6167,-0.21,-25.0,-,0.6414
min_committee,should,modal,85,62833,272,628502,1352.8,432.8,67.62,0.0,1.65,212.6,+,0.0
min_committee,may,modal,31,62833,310,628502,493.4,493.2,0.0,0.9988,0.021,0.0,+,0.9988
min_committee,would+continue,unit,109,62833,149,628502,1734.8,237.1,199.75,0.0,2.873,631.7,+,0.0
min_committee,would+take,unit,86,62833,37,628502,1368.7,58.9,269.09,0.0,4.528,2225.0,+,0.0
min_committee,would+be+appropriate,unit,63,62833,174,628502,1002.7,276.8,60.85,0.0,1.864,262.2,+,0.0
min_committee,would+depend,unit,51,62833,66,628502,811.7,105.0,96.92,0.0,2.954,672.9,+,0.0
min_committee,would+assess,unit,49,62833,3,628502,779.8,4.8,212.65,0.0,7.144,16237.8,+,0.0
min_committee,could+impede,unit,46,62833,52,628502,732.1,82.7,95.05,0.0,3.147,784.9,+,0.0
min_committee,would+be+prepared,unit,46,62833,49,628502,732.1,78.0,98.36,0.0,3.232,839.0,+,0.0
min_committee,would+expand,unit,29,62833,54,628502,461.5,85.9,41.97,0.0,2.437,437.2,+,0.0
min_committee,would+remain,unit,27,62833,85,628502,429.7,135.2,21.98,0.0,1.686,217.7,+,0.0
min_committee,would+warrant,unit,21,62833,22,628502,334.2,35.0,45.33,0.0,3.257,854.8,+,0.0
min_committee,would+evolve,unit,20,62833,3,628502,318.3,4.8,78.69,0.0,5.873,6568.5,+,0.0
min_committee,should+help,unit,20,62833,24,628502,318.3,38.2,39.87,0.0,3.065,733.6,+,0.0
min_committee,would+rise,unit,15,62833,35,628502,238.7,55.7,17.53,0.0,2.127,328.7,+,0.0
min_committee,would+monitor,unit,15,62833,5,628502,238.7,8.0,50.4,0.0,4.817,2900.8,+,0.0
min_committee,may+warrant,unit,14,62833,21,628502,222.8,33.4,24.04,0.0,2.754,566.8,+,0.0
min_committee,should+affirm,unit,14,62833,0,628502,222.8,0.0,67.15,0.0,8.18,inf,+,0.0
min_committee,may+be+appropriate,unit,13,62833,27,628502,206.9,43.0,17.05,0.0,2.296,381.6,+,0.0
min_committee,would+add,unit,12,62833,2,628502,191.0,3.2,46.45,0.0,5.644,5901.6,+,0.0
min_committee,would+increase,unit,12,62833,43,628502,191.0,68.4,8.04,0.0046,1.523,179.1,+,0.0049
min_committee,would+strengthen,unit,12,62833,16,628502,191.0,25.5,22.36,0.0,2.922,650.2,+,0.0
min_special,will,modal,49,40777,725,650558,1201.7,1114.4,0.26,0.6136,0.122,7.8,+,0.6647
min_special,would,modal,344,40777,2939,650558,8436.1,4517.7,102.07,0.0,0.903,86.7,+,0.0
min_special,could,modal,283,40777,1278,650558,6940.2,1964.5,279.66,0.0,1.823,253.3,+,0.0
min_special,can,modal,21,40777,22,650558,515.0,33.8,61.97,0.0,3.93,1422.9,+,0.0
min_special,should,modal,58,40777,299,650558,1422.4,459.6,47.87,0.0,1.64,209.5,+,0.0
min_special,may,modal,28,40777,313,650558,686.7,481.1,2.95,0.086,0.536,42.7,+,0.0972
min_special,would+be+appropriate,unit,23,40777,214,650558,564.0,328.9,5.23,0.0222,0.806,71.5,+,0.0274
min_special,could+help,unit,20,40777,32,650558,490.5,49.2,47.82,0.0,3.331,897.1,+,0.0
min_special,would+need,unit,17,40777,58,650558,416.9,89.2,23.01,0.0,2.255,367.6,+,0.0
min_special,could+provide,unit,15,40777,11,650558,367.9,16.9,50.83,0.0,4.426,2075.6,+,0.0
min_special,would+continue,unit,14,40777,244,650558,343.3,375.1,0.11,0.7445,-0.08,-8.5,-,0.7743
min_special,would+have,unit,12,40777,23,650558,294.3,35.4,25.72,0.0,3.085,732.4,+,0.0
min_special,would+help,unit,11,40777,73,650558,269.8,112.2,5.93,0.0149,1.32,140.4,+,0.0204
min_special,could+use,unit,11,40777,8,650558,269.8,12.3,37.38,0.0,4.432,2093.7,+,0.0
min_special,would+provide,unit,10,40777,31,650558,245.2,47.7,14.83,0.0001,2.411,414.6,+,0.0002
min_special,would+require,unit,10,40777,21,650558,245.2,32.3,20.18,0.0,2.962,659.7,+,0.0
min_special,would+be+important,unit,10,40777,42,650558,245.2,64.6,10.8,0.001,1.979,279.9,+,0.0016
min_special,could+reduce,unit,8,40777,9,650558,196.2,13.8,22.87,0.0,3.835,1318.1,+,0.0
min_special,would+be+consistent,unit,7,40777,29,650558,171.7,44.6,7.69,0.0056,2.02,285.1,+,0.0085
min_special,would+be+useful,unit,7,40777,10,650558,171.7,15.4,17.81,0.0,3.51,1016.8,+,0.0
min_special,could+spill,unit,6,40777,4,650558,147.1,6.1,20.99,0.0,4.526,2293.1,+,0.0
min_special,would+allow,unit,6,40777,26,650558,147.1,40.0,6.24,0.0125,1.968,268.2,+,0.018
min_special,could+affect,unit,6,40777,28,650558,147.1,43.0,5.68,0.0171,1.863,241.9,+,0.0223
min_special,could+become,unit,6,40777,32,650558,147.1,49.2,4.71,0.03,1.674,199.1,+,0.0355
min_special,will+hold,unit,6,40777,1,650558,147.1,1.5,28.35,0.0,6.111,9472.4,+,0.0
min_special,would+remain,unit,6,40777,106,650558,147.1,162.9,0.06,0.8051,-0.038,-9.7,-,0.8051
