key,unit,period,macro,k,n,r,p_r,rho,p_rho
minutes,should,T2,cfnai,5,89,0.1313,0.2202,0.1872,0.079
minutes,should,T2,cfnai,6,89,0.0167,0.8767,0.2344,0.027
minutes,should,T2,cfnai,7,88,-0.0593,0.583,0.1615,0.1327
minutes,should,T2,cfnai,8,87,-0.0469,0.6659,0.055,0.6127
minutes,should,T2,cfnai,9,87,0.0331,0.761,0.093,0.3915
minutes,should,T2,vix,-9,91,-0.1269,0.2306,-0.0287,0.7873
minutes,should,T2,vix,-8,91,-0.157,0.1372,-0.1007,0.3422
minutes,should,T2,vix,-7,91,-0.1977,0.0603,-0.1538,0.1456
minutes,should,T2,vix,-6,91,-0.1206,0.255,-0.1061,0.3169
minutes,should,T2,vix,-5,91,-0.1808,0.0864,-0.1125,0.2882
minutes,should,T2,vix,-4,91,-0.2157,0.04,-0.1467,0.1652
minutes,should,T2,vix,-3,91,-0.2337,0.0258,-0.1792,0.0892
minutes,should,T2,vix,-2,91,-0.2662,0.0108,-0.2131,0.0426
minutes,should,T2,vix,-1,91,-0.2145,0.0412,-0.147,0.1644
minutes,should,T2,vix,0,91,-0.183,0.0826,-0.0991,0.3498
minutes,should,T2,vix,1,91,-0.1561,0.1395,-0.1502,0.1552
minutes,should,T2,vix,2,91,-0.1229,0.2458,-0.1404,0.1845
minutes,should,T2,vix,3,91,-0.1452,0.1697,-0.1366,0.1967
minutes,should,T2,vix,4,90,-0.1395,0.1898,-0.1382,0.194
minutes,should,T2,vix,5,89,0.0599,0.577,0.0123,0.9086
minutes,should,T2,vix,6,89,0.0933,0.3846,0.0802,0.4548
minutes,should,T2,vix,7,88,0.0822,0.4465,0.0671,0.5344
minutes,should,T2,vix,8,87,0.0429,0.693,0.0346,0.7506
minutes,should,T2,vix,9,87,-0.0407,0.7084,-0.0613,0.573
minutes,will,T1,cfnai,-9,99,0.0453,0.6565,0.025,0.8061
minutes,will,T1,cfnai,-8,99,0.0118,0.9077,-0.1523,0.1325
minutes,will,T1,cfnai,-7,99,-0.0461,0.6502,-0.1472,0.146
minutes,will,T1,cfnai,-6,99,-0.0953,0.3482,-0.1036,0.3073
minutes,will,T1,cfnai,-5,99,-0.0837,0.4104,-0.1157,0.254
minutes,will,T1,cfnai,-4,99,-0.0013,0.9897,-0.0208,0.8379
minutes,will,T1,cfnai,-3,99,0.0445,0.6618,-0.1324,0.1913
minutes,will,T1,cfnai,-2,99,0.0357,0.7259,-0.0908,0.3715
minutes,will,T1,cfnai,-1,99,0.0111,0.9131,-0.087,0.3919
minutes,will,T1,cfnai,0,99,0.0022,0.9831,-0.1409,0.1641
minutes,will,T1,cfnai,1,99,0.0295,0.7722,-0.1209,0.2333
minutes,will,T1,cfnai,2,99,0.0272,0.7895,-0.1102,0.2775
minutes,will,T1,cfnai,3,99,-0.1022,0.3142,-0.2588,0.0097
minutes,will,T1,cfnai,4,98,-0.1635,0.1076,-0.3217,0.0012
minutes,will,T1,cfnai,5,97,-0.1839,0.0714,-0.3525,0.0004
minutes,will,T1,cfnai,6,97,-0.0156,0.8794,-0.2105,0.0385
minutes,will,T1,cfnai,7,96,0.0502,0.6275,-0.1819,0.076
minutes,will,T1,cfnai,8,95,0.0354,0.7335,-0.2323,0.0235
minutes,will,T1,cfnai,9,95,-0.0074,0.9435,-0.1811,0.0791
minutes,will,T1,vix,-9,99,-0.1126,0.2672,-0.0688,0.4987
minutes,will,T1,vix,-8,99,-0.0595,0.5583,-0.071,0.4852
minutes,will,T1,vix,-7,99,-0.0976,0.3367,-0.1396,0.168
minutes,will,T1,vix,-6,99,-0.1184,0.2432,-0.1405,0.1655
minutes,will,T1,vix,-5,99,-0.0745,0.4639,-0.0489,0.6306
minutes,will,T1,vix,-4,99,-0.1197,0.2379,-0.0424,0.6768
minutes,will,T1,vix,-3,99,-0.1221,0.2288,-0.0966,0.3417
minutes,will,T1,vix,-2,99,-0.1092,0.2819,-0.1076,0.2893
minutes,will,T1,vix,-1,99,-0.1693,0.0938,-0.1994,0.0479
minutes,will,T1,vix,0,99,-0.1786,0.0769,-0.1621,0.109
minutes,will,T1,vix,1,99,-0.167,0.0986,-0.1629,0.1073
minutes,will,T1,vix,2,99,-0.0555,0.5851,-0.0731,0.472
minutes,will,T1,vix,3,99,-0.0305,0.7646,-0.0762,0.4536
minutes,will,T1,vix,4,98,-0.0511,0.6172,-0.0599,0.558
minutes,will,T1,vix,5,97,-0.1092,0.2869,-0.1267,0.2163
minutes,will,T1,vix,6,97,-0.1171,0.2532,-0.1843,0.0708
minutes,will,T1,vix,7,96,-0.1575,0.1255,-0.1755,0.0873
minutes,will,T1,vix,8,95,-0.0949,0.3601,-0.0989,0.3404
minutes,will,T1,vix,9,95,-0.1008,0.3313,-0.0893,0.3896
minutes,will,T2,cfnai,-9,91,0.0334,0.753,0.0118,0.9117
minutes,will,T2,cfnai,-8,91,-0.0408,0.7006,-0.1686,0.1102
minutes,will,T2,cfnai,-7,91,-0.09,0.396,-0.1779,0.0915
minutes,will,T2,cfnai,-6,91,-0.1177,0.2664,-0.1378,0.1927
minutes,will,T2,cfnai,-5,91,-0.0908,0.392,-0.1317,0.2133
minutes,will,T2,cfnai,-4,91,-0.0819,0.4402,-0.0639,0.5473
minutes,will,T2,cfnai,-3,91,-0.1295,0.2211,-0.1655,0.117
minutes,will,T2,cfnai,-2,91,-0.0595,0.5756,-0.1303,0.2182
minutes,will,T2,cfnai,-1,91,-0.1146,0.2796,-0.1444,0.1722
minutes,will,T2,cfnai,0,91,-0.1515,0.1518,-0.1811,0.0859
minutes,will,T2,cfnai,1,91,-0.1848,0.0795,-0.1733,0.1004
minutes,will,T2,cfnai,2,91,-0.1407,0.1834,-0.1723,0.1024
minutes,will,T2,cfnai,3,91,-0.1811,0.0858,-0.2539,0.0152
minutes,will,T2,cfnai,4,90,-0.1321,0.2144,-0.3135,0.0026
minutes,will,T2,cfnai,5,89,-0.1403,0.1898,-0.3217,0.0021
minutes,will,T2,cfnai,6,89,-0.0136,0.8993,-0.2245,0.0344
minutes,will,T2,cfnai,7,88,0.057,0.5981,-0.1999,0.0619
minutes,will,T2,cfnai,8,87,0.0505,0.6422,-0.2349,0.0285
minutes,will,T2,cfnai,9,87,0.0024,0.9826,-0.1862,0.0842
minutes,will,T2,vix,-9,91,-0.0998,0.3466,-0.0654,0.5378
minutes,will,T2,vix,-8,91,-0.1183,0.2639,-0.0998,0.3468
minutes,will,T2,vix,-7,91,-0.1387,0.1899,-0.1583,0.1339
minutes,will,T2,vix,-6,91,-0.1751,0.0969,-0.1666,0.1144
minutes,will,T2,vix,-5,91,-0.1066,0.3146,-0.0809,0.4459
minutes,will,T2,vix,-4,91,-0.1239,0.242,-0.0725,0.4946
minutes,will,T2,vix,-3,91,-0.1461,0.1671,-0.1254,0.2364
minutes,will,T2,vix,-2,91,-0.109,0.3036,-0.1094,0.3019
minutes,will,T2,vix,-1,91,-0.1578,0.1353,-0.19,0.0713
minutes,will,T2,vix,0,91,-0.1546,0.1435,-0.1382,0.1914
minutes,will,T2,vix,1,91,-0.1357,0.1998,-0.1427,0.1773
minutes,will,T2,vix,2,91,-0.0563,0.5961,-0.0568,0.5926
minutes,will,T2,vix,3,91,-0.0083,0.9376,-0.0667,0.5296
minutes,will,T2,vix,4,90,-0.0388,0.7166,-0.0594,0.5779
minutes,will,T2,vix,5,89,-0.0974,0.3638,-0.1135,0.2896
minutes,will,T2,vix,6,89,-0.099,0.3562,-0.1867,0.0798
minutes,will,T2,vix,7,88,-0.1341,0.2128,-0.1542,0.1515
minutes,will,T2,vix,8,87,-0.0849,0.4343,-0.0923,0.3949
minutes,will,T2,vix,9,87,-0.0971,0.3709,-0.0793,0.4653
minutes,would,T1,cfnai,-9,99,0.0589,0.5628,0.168,0.0965
minutes,would,T1,cfnai,-8,99,0.0324,0.7506,0.2333,0.0201
minutes,would,T1,cfnai,-7,99,0.0607,0.5507,0.2942,0.0031
minutes,would,T1,cfnai,-6,99,0.0479,0.6379,0.2718,0.0065
minutes,would,T1,cfnai,-5,99,-0.0667,0.5121,0.2286,0.0229
minutes,would,T1,cfnai,-4,99,-0.0854,0.4005,0.1955,0.0525
minutes,would,T1,cfnai,-3,99,-0.1116,0.2714,0.2389,0.0172
minutes,would,T1,cfnai,-2,99,-0.0577,0.5705,0.2092,0.0377
minutes,would,T1,cfnai,-1,99,-0.0408,0.6883,0.1536,0.129
minutes,would,T1,cfnai,0,99,-0.0087,0.9319,0.1358,0.1801
minutes,would,T1,cfnai,1,99,-0.0529,0.6029,0.2323,0.0207
minutes,would,T1,cfnai,2,99,-0.0584,0.5657,0.2543,0.0111
minutes,would,T1,cfnai,3,99,0.0815,0.4224,0.2532,0.0114
minutes,would,T1,cfnai,4,98,0.2937,0.0033,0.3168,0.0015
minutes,would,T1,cfnai,5,97,0.3302,0.001,0.2872,0.0043
minutes,would,T1,cfnai,6,97,0.1715,0.0931,0.3728,0.0002
minutes,would,T1,cfnai,7,96,0.0285,0.7828,0.2396,0.0187
minutes,would,T1,cfnai,8,95,0.0622,0.5491,0.2229,0.0299
minutes,would,T1,cfnai,9,95,0.102,0.3253,0.2019,0.0497
minutes,would,T1,vix,-9,99,-0.0503,0.6213,-0.0752,0.4595
minutes,would,T1,vix,-8,99,-0.0278,0.7847,-0.0651,0.5222
minutes,would,T1,vix,-7,99,-0.0094,0.9266,-0.0245,0.8101
minutes,would,T1,vix,-6,99,0.1452,0.1517,0.0348,0.7326
minutes,would,T1,vix,-5,99,0.0941,0.354,0.0225,0.8253
minutes,would,T1,vix,-4,99,0.1399,0.1673,-0.0196,0.8477
minutes,would,T1,vix,-3,99,0.1656,0.1013,-0.0177,0.8618
minutes,would,T1,vix,-2,99,0.1458,0.1497,0.0341,0.7373
minutes,would,T1,vix,-1,99,0.1382,0.1725,0.1172,0.2481
minutes,would,T1,vix,0,99,0.2982,0.0027,0.1746,0.0839
minutes,would,T1,vix,1,99,0.2419,0.0159,0.1806,0.0736
minutes,would,T1,vix,2,99,0.1972,0.0504,0.1561,0.1229
minutes,would,T1,vix,3,99,0.061,0.5489,0.0648,0.524
minutes,would,T1,vix,4,98,0.084,0.4108,0.0874,0.3921
minutes,would,T1,vix,5,97,0.0635,0.5364,0.0804,0.4335
minutes,would,T1,vix,6,97,0.0805,0.433,0.1243,0.225
minutes,would,T1,vix,7,96,0.1406,0.1717,0.1919,0.061
minutes,would,T1,vix,8,95,0.0835,0.4209,0.192,0.0624
minutes,would,T1,vix,9,95,-0.046,0.6581,0.0309,0.7664
minutes,would,T2,cfnai,-9,91,0.0824,0.4375,0.2863,0.0059
minutes,would,T2,cfnai,-8,91,0.0785,0.4597,0.3353,0.0012
minutes,would,T2,cfnai,-7,91,0.1702,0.1068,0.4155,0.0
minutes,would,T2,cfnai,-6,91,0.1587,0.1329,0.4175,0.0
minutes,would,T2,cfnai,-5,91,0.1652,0.1176,0.3585,0.0005
minutes,would,T2,cfnai,-4,91,0.2324,0.0267,0.3588,0.0005
minutes,would,T2,cfnai,-3,91,0.3208,0.0019,0.4122,0.0
minutes,would,T2,cfnai,-2,91,0.2404,0.0217,0.2923,0.0049
minutes,would,T2,cfnai,-1,91,0.2043,0.052,0.2493,0.0172
minutes,would,T2,cfnai,0,91,0.1743,0.0984,0.184,0.0808
minutes,would,T2,cfnai,1,91,0.235,0.025,0.2402,0.0218
minutes,would,T2,cfnai,2,91,0.2341,0.0255,0.2768,0.0079
minutes,would,T2,cfnai,3,91,0.2642,0.0114,0.2238,0.033
minutes,would,T2,cfnai,4,90,0.2202,0.037,0.2341,0.0263
minutes,would,T2,cfnai,5,89,0.2357,0.0262,0.2247,0.0343
minutes,would,T2,cfnai,6,89,0.1127,0.2932,0.3022,0.004
minutes,would,T2,cfnai,7,88,-0.0184,0.865,0.1785,0.0961
minutes,would,T2,cfnai,8,87,-0.0012,0.991,0.1584,0.1429
minutes,would,T2,cfnai,9,87,0.0627,0.5639,0.1189,0.2727
minutes,would,T2,vix,-9,91,-0.0318,0.7645,-0.0391,0.7127
minutes,would,T2,vix,-8,91,0.0184,0.8627,-0.0147,0.8904
minutes,would,T2,vix,-7,91,0.0033,0.9753,-0.0128,0.9045
minutes,would,T2,vix,-6,91,0.1026,0.333,0.0449,0.6728
minutes,would,T2,vix,-5,91,0.0539,0.6117,0.0165,0.8768
minutes,would,T2,vix,-4,91,0.0543,0.6091,-0.0622,0.5581
minutes,would,T2,vix,-3,91,0.0269,0.8,-0.0816,0.4422
minutes,would,T2,vix,-2,91,0.0492,0.6432,-0.0448,0.6734
minutes,would,T2,vix,-1,91,0.0183,0.8629,0.0183,0.8634
minutes,would,T2,vix,0,91,0.0752,0.4787,0.0563,0.596
minutes,would,T2,vix,1,91,0.0444,0.6759,0.066,0.5339
minutes,would,T2,vix,2,91,0.1095,0.3016,0.038,0.7204
minutes,would,T2,vix,3,91,-0.0657,0.5359,-0.0628,0.5542
minutes,would,T2,vix,4,90,-0.0436,0.6832,-0.0279,0.794
minutes,would,T2,vix,5,89,-0.0089,0.9341,-0.0316,0.7687
minutes,would,T2,vix,6,89,-0.0035,0.9743,0.0196,0.8556
minutes,would,T2,vix,7,88,0.0472,0.6623,0.1064,0.3239
minutes,would,T2,vix,8,87,0.0248,0.8198,0.1069,0.3245
minutes,would,T2,vix,9,87,-0.0756,0.4866,-0.0256,0.8137
minutes,would/activity,T1,cfnai,-9,99,-0.1212,0.232,-0.0352,0.7293
minutes,would/activity,T1,cfnai,-8,99,-0.0398,0.6955,0.0572,0.5741
minutes,would/activity,T1,cfnai,-7,99,0.0502,0.622,-0.0404,0.6911
minutes,would/activity,T1,cfnai,-6,99,0.1532,0.1301,0.0448,0.6594
minutes,would/activity,T1,cfnai,-5,99,0.0493,0.6278,-0.0339,0.7389
minutes,would/activity,T1,cfnai,-4,99,-0.0649,0.5235,-0.0973,0.3382
minutes,would/activity,T1,cfnai,-3,99,-0.1915,0.0576,-0.1229,0.2255
minutes,would/activity,T1,cfnai,-2,99,-0.2104,0.0366,-0.0549,0.5896
minutes,would/activity,T1,cfnai,-1,99,-0.216,0.0318,-0.1552,0.1252
minutes,would/activity,T1,cfnai,0,99,-0.0124,0.9032,-0.0923,0.3633
minutes,would/activity,T1,cfnai,1,99,-0.0436,0.668,-0.141,0.1639
minutes,would/activity,T1,cfnai,2,99,-0.0792,0.436,-0.0316,0.7564
minutes,would/activity,T1,cfnai,3,99,-0.1853,0.0663,-0.1141,0.2606
minutes,would/activity,T1,cfnai,4,98,0.053,0.6041,0.0165,0.8721
minutes,would/activity,T1,cfnai,5,97,0.0993,0.3331,-0.0291,0.777
minutes,would/activity,T1,cfnai,6,97,0.1892,0.0635,0.057,0.5793
minutes,would/activity,T1,cfnai,7,96,0.0066,0.9493,0.0088,0.9322
minutes,would/activity,T1,cfnai,8,95,-0.0553,0.5945,-0.0664,0.5228
minutes,would/activity,T1,cfnai,9,95,-0.0268,0.7963,-0.0262,0.8014
minutes,would/activity,T1,vix,-9,99,0.1957,0.0523,0.2538,0.0112
minutes,would/activity,T1,vix,-8,99,0.1707,0.0911,0.3109,0.0017
minutes,would/activity,T1,vix,-7,99,0.2431,0.0153,0.4059,0.0
minutes,would/activity,T1,vix,-6,99,0.2514,0.0121,0.3471,0.0004
minutes,would/activity,T1,vix,-5,99,0.258,0.0099,0.3176,0.0014
minutes,would/activity,T1,vix,-4,99,0.376,0.0001,0.3581,0.0003
minutes,would/activity,T1,vix,-3,99,0.3817,0.0001,0.301,0.0025
minutes,would/activity,T1,vix,-2,99,0.4086,0.0,0.3373,0.0006
minutes,would/activity,T1,vix,-1,99,0.3824,0.0001,0.467,0.0
minutes,would/activity,T1,vix,0,99,0.4481,0.0,0.3929,0.0001
minutes,would/activity,T1,vix,1,99,0.4287,0.0,0.3919,0.0001
minutes,would/activity,T1,vix,2,99,0.459,0.0,0.381,0.0001
minutes,would/activity,T1,vix,3,99,0.3486,0.0004,0.348,0.0004
minutes,would/activity,T1,vix,4,98,0.4138,0.0,0.4309,0.0
minutes,would/activity,T1,vix,5,97,0.2426,0.0167,0.2971,0.0031
minutes,would/activity,T1,vix,6,97,0.3071,0.0022,0.3516,0.0004
minutes,would/activity,T1,vix,7,96,0.3008,0.0029,0.3181,0.0016
minutes,would/activity,T1,vix,8,95,0.2418,0.0182,0.2903,0.0043
minutes,would/activity,T1,vix,9,95,0.1079,0.2979,0.1595,0.1227
minutes,would/activity,T2,cfnai,-9,91,-0.1132,0.2855,0.0697,0.5114
minutes,would/activity,T2,cfnai,-8,91,-0.0338,0.7503,0.1453,0.1693
minutes,would/activity,T2,cfnai,-7,91,0.0294,0.7822,0.0294,0.7823
minutes,would/activity,T2,cfnai,-6,91,0.2206,0.0356,0.1255,0.2359
minutes,would/activity,T2,cfnai,-5,91,0.1788,0.09,0.003,0.9776
minutes,would/activity,T2,cfnai,-4,91,0.1743,0.0984,0.0087,0.935
minutes,would/activity,T2,cfnai,-3,91,0.1311,0.2154,0.0026,0.9802
minutes,would/activity,T2,cfnai,-2,91,0.1069,0.3134,0.0335,0.7523
minutes,would/activity,T2,cfnai,-1,91,-0.0246,0.817,-0.0777,0.4642
minutes,would/activity,T2,cfnai,0,91,-0.0334,0.7532,-0.0711,0.5032
minutes,would/activity,T2,cfnai,1,91,-0.1657,0.1165,-0.1869,0.076
minutes,would/activity,T2,cfnai,2,91,0.0488,0.6461,-0.0276,0.7953
minutes,would/activity,T2,cfnai,3,91,-0.0464,0.6626,-0.1661,0.1157
minutes,would/activity,T2,cfnai,4,90,0.0794,0.4571,-0.0623,0.5595
minutes,would/activity,T2,cfnai,5,89,0.0422,0.6946,-0.1001,0.3506
minutes,would/activity,T2,cfnai,6,89,0.0226,0.8337,-0.077,0.4734
minutes,would/activity,T2,cfnai,7,88,-0.1161,0.2815,-0.1046,0.332
minutes,would/activity,T2,cfnai,8,87,-0.162,0.1338,-0.1934,0.0726
minutes,would/activity,T2,cfnai,9,87,-0.0999,0.3575,-0.1647,0.1274
minutes,would/activity,T2,vix,-9,91,0.3141,0.0024,0.319,0.0021
minutes,would/activity,T2,vix,-8,91,0.3932,0.0001,0.4082,0.0001
minutes,would/activity,T2,vix,-7,91,0.4006,0.0001,0.486,0.0
minutes,would/activity,T2,vix,-6,91,0.4268,0.0,0.4377,0.0
minutes,would/activity,T2,vix,-5,91,0.3508,0.0007,0.3509,0.0006
minutes,would/activity,T2,vix,-4,91,0.4587,0.0,0.3883,0.0001
minutes,would/activity,T2,vix,-3,91,0.357,0.0005,0.2965,0.0043
minutes,would/activity,T2,vix,-2,91,0.4409,0.0,0.3613,0.0004
minutes,would/activity,T2,vix,-1,91,0.5196,0.0,0.4792,0.0
minutes,would/activity,T2,vix,0,91,0.4534,0.0,0.3748,0.0003
minutes,would/activity,T2,vix,1,91,0.3682,0.0003,0.3453,0.0008
minutes,would/activity,T2,vix,2,91,0.3853,0.0002,0.3229,0.0018
minutes,would/activity,T2,vix,3,91,0.2204,0.0358,0.2841,0.0063
minutes,would/activity,T2,vix,4,90,0.3117,0.0028,0.3804,0.0002
minutes,would/activity,T2,vix,5,89,0.1615,0.1305,0.2199,0.0384
minutes,would/activity,T2,vix,6,89,0.2469,0.0197,0.2965,0.0048
minutes,would/activity,T2,vix,7,88,0.2137,0.0456,0.2571,0.0156
minutes,would/activity,T2,vix,8,87,0.1681,0.1196,0.2157,0.0448
minutes,would/activity,T2,vix,9,87,0.0554,0.6102,0.1062,0.3274
minutes,would/copular_adj,T1,cfnai,-9,99,0.007,0.9448,0.141,0.1638
minutes,would/copular_adj,T1,cfnai,-8,99,-0.0625,0.5391,0.1256,0.2154
minutes,would/copular_adj,T1,cfnai,-7,99,-0.0363,0.7213,0.1528,0.131
minutes,would/copular_adj,T1,cfnai,-6,99,-0.0274,0.7879,0.1735,0.0858
minutes,would/copular_adj,T1,cfnai,-5,99,-0.152,0.133,0.1148,0.2576
minutes,would/copular_adj,T1,cfnai,-4,99,-0.1304,0.1982,0.1426,0.1593
minutes,would/copular_adj,T1,cfnai,-3,99,-0.1706,0.0913,0.1317,0.1938
minutes,would/copular_adj,T1,cfnai,-2,99,-0.0005,0.9961,0.1753,0.0827
minutes,would/copular_adj,T1,cfnai,-1,99,0.0595,0.5584,0.0796,0.4333
minutes,would/copular_adj,T1,cfnai,0,99,0.1488,0.1416,0.0439,0.6661
minutes,would/copular_adj,T1,cfnai,1,99,0.0545,0.5919,0.0291,0.7746
minutes,would/copular_adj,T1,cfnai,2,99,0.0108,0.9152,0.0597,0.5574
minutes,would/copular_adj,T1,cfnai,3,99,0.0358,0.7252,0.0456,0.6542
minutes,would/copular_adj,T1,cfnai,4,98,0.1752,0.0844,0.0863,0.3979
minutes,would/copular_adj,T1,cfnai,5,97,0.1615,0.1139,0.0241,0.8145
minutes,would/copular_adj,T1,cfnai,6,97,-0.0014,0.9894,0.018,0.8609
minutes,would/copular_adj,T1,cfnai,7,96,-0.1211,0.2398,-0.095,0.3571
minutes,would/copular_adj,T1,cfnai,8,95,-0.0611,0.5562,-0.0892,0.3903
minutes,would/copular_adj,T1,cfnai,9,95,0.1142,0.2706,-0.0458,0.6595
minutes,would/copular_adj,T1,vix,-9,99,0.102,0.3151,0.1075,0.2896
minutes,would/copular_adj,T1,vix,-8,99,0.0939,0.3552,0.0723,0.4769
minutes,would/copular_adj,T1,vix,-7,99,0.0752,0.4596,0.0914,0.3682
minutes,would/copular_adj,T1,vix,-6,99,0.2334,0.0201,0.096,0.3444
minutes,would/copular_adj,T1,vix,-5,99,0.2167,0.0312,0.1516,0.1342
minutes,would/copular_adj,T1,vix,-4,99,0.2954,0.003,0.1868,0.0642
minutes,would/copular_adj,T1,vix,-3,99,0.3291,0.0009,0.2625,0.0087
minutes,would/copular_adj,T1,vix,-2,99,0.3404,0.0006,0.2988,0.0027
minutes,would/copular_adj,T1,vix,-1,99,0.2719,0.0065,0.3528,0.0003
minutes,would/copular_adj,T1,vix,0,99,0.3338,0.0007,0.3193,0.0013
minutes,would/copular_adj,T1,vix,1,99,0.3177,0.0014,0.2871,0.004
minutes,would/copular_adj,T1,vix,2,99,0.2759,0.0057,0.2961,0.0029
minutes,would/copular_adj,T1,vix,3,99,0.1293,0.2022,0.1893,0.0606
minutes,would/copular_adj,T1,vix,4,98,0.3174,0.0014,0.37,0.0002
minutes,would/copular_adj,T1,vix,5,97,0.2868,0.0044,0.3276,0.0011
minutes,would/copular_adj,T1,vix,6,97,0.2709,0.0073,0.3119,0.0019
minutes,would/copular_adj,T1,vix,7,96,0.2807,0.0056,0.2835,0.0051
minutes,would/copular_adj,T1,vix,8,95,0.0704,0.4977,0.2089,0.0422
minutes,would/copular_adj,T1,vix,9,95,0.0567,0.585,0.0679,0.513
minutes,would/copular_adj,T2,cfnai,-9,91,0.0293,0.7825,0.2588,0.0133
minutes,would/copular_adj,T2,cfnai,-8,91,-0.0391,0.7127,0.2272,0.0304
minutes,would/copular_adj,T2,cfnai,-7,91,0.0513,0.6291,0.2573,0.0138
minutes,would/copular_adj,T2,cfnai,-6,91,0.1193,0.26,0.2941,0.0047
minutes,would/copular_adj,T2,cfnai,-5,91,0.1402,0.1849,0.2094,0.0464
minutes,would/copular_adj,T2,cfnai,-4,91,0.1837,0.0813,0.2308,0.0277
minutes,would/copular_adj,T2,cfnai,-3,91,0.2149,0.0408,0.2377,0.0233
minutes,would/copular_adj,T2,cfnai,-2,91,0.1763,0.0947,0.1989,0.0587
minutes,would/copular_adj,T2,cfnai,-1,91,0.1633,0.122,0.0906,0.393
minutes,would/copular_adj,T2,cfnai,0,91,0.0885,0.4041,-0.0029,0.9779
minutes,would/copular_adj,T2,cfnai,1,91,-0.0029,0.9781,-0.0583,0.5834
minutes,would/copular_adj,T2,cfnai,2,91,-0.0314,0.7676,-0.007,0.9478
minutes,would/copular_adj,T2,cfnai,3,91,0.087,0.4123,-0.0007,0.9944
minutes,would/copular_adj,T2,cfnai,4,90,0.1496,0.1594,-0.0245,0.8186
minutes,would/copular_adj,T2,cfnai,5,89,0.1095,0.3072,-0.0597,0.5781
minutes,would/copular_adj,T2,cfnai,6,89,-0.0714,0.5063,-0.0981,0.3602
minutes,would/copular_adj,T2,cfnai,7,88,-0.1639,0.1272,-0.1858,0.0831
minutes,would/copular_adj,T2,cfnai,8,87,-0.1373,0.2047,-0.2027,0.0597
minutes,would/copular_adj,T2,cfnai,9,87,0.0927,0.3932,-0.1635,0.1303
minutes,would/copular_adj,T2,vix,-9,91,0.1516,0.1513,0.1251,0.2373
minutes,would/copular_adj,T2,vix,-8,91,0.1435,0.1746,0.1164,0.2718
minutes,would/copular_adj,T2,vix,-7,91,0.0642,0.5455,0.0726,0.4938
minutes,would/copular_adj,T2,vix,-6,91,0.1084,0.3063,0.0701,0.5089
minutes,would/copular_adj,T2,vix,-5,91,0.1071,0.3121,0.0952,0.3691
minutes,would/copular_adj,T2,vix,-4,91,0.1606,0.1284,0.1226,0.2471
minutes,would/copular_adj,T2,vix,-3,91,0.259,0.0132,0.2024,0.0544
minutes,would/copular_adj,T2,vix,-2,91,0.2842,0.0063,0.248,0.0178
minutes,would/copular_adj,T2,vix,-1,91,0.3104,0.0027,0.303,0.0035
minutes,would/copular_adj,T2,vix,0,91,0.3093,0.0029,0.2449,0.0193
minutes,would/copular_adj,T2,vix,1,91,0.2368,0.0238,0.2127,0.043
minutes,would/copular_adj,T2,vix,2,91,0.3083,0.0029,0.2162,0.0395
minutes,would/copular_adj,T2,vix,3,91,0.0602,0.5706,0.1037,0.3278
minutes,would/copular_adj,T2,vix,4,90,0.2648,0.0117,0.3161,0.0024
minutes,would/copular_adj,T2,vix,5,89,0.2732,0.0096,0.2878,0.0062
minutes,would/copular_adj,T2,vix,6,89,0.2465,0.0199,0.2643,0.0123
minutes,would/copular_adj,T2,vix,7,88,0.2635,0.0131,0.2528,0.0175
minutes,would/copular_adj,T2,vix,8,87,0.038,0.7267,0.1658,0.1248
minutes,would/copular_adj,T2,vix,9,87,0.0686,0.5281,0.0492,0.6508
minutes,would/occurrence,T1,cfnai,-9,99,0.0808,0.4265,0.1966,0.0511
minutes,would/occurrence,T1,cfnai,-8,99,0.1103,0.277,0.1844,0.0677
minutes,would/occurrence,T1,cfnai,-7,99,0.1793,0.0758,0.2453,0.0144
minutes,would/occurrence,T1,cfnai,-6,99,0.085,0.4028,0.1678,0.0968
minutes,would/occurrence,T1,cfnai,-5,99,0.0011,0.9916,0.1439,0.1552
minutes,would/occurrence,T1,cfnai,-4,99,-0.0703,0.4894,0.07,0.4912
minutes,would/occurrence,T1,cfnai,-3,99,0.074,0.4665,0.0455,0.6545
minutes,would/occurrence,T1,cfnai,-2,99,0.1292,0.2025,0.0352,0.7294
minutes,would/occurrence,T1,cfnai,-1,99,0.1252,0.2167,0.0851,0.4025
minutes,would/occurrence,T1,cfnai,0,99,-0.0115,0.9098,0.0315,0.7566
minutes,would/occurrence,T1,cfnai,1,99,-0.0511,0.6157,0.0137,0.8928
minutes,would/occurrence,T1,cfnai,2,99,-0.0498,0.6247,0.0016,0.9878
minutes,would/occurrence,T1,cfnai,3,99,-0.0535,0.5991,0.0361,0.7228
minutes,would/occurrence,T1,cfnai,4,98,-0.0778,0.4465,-0.0102,0.921
minutes,would/occurrence,T1,cfnai,5,97,-0.0417,0.6853,0.0308,0.7643
minutes,would/occurrence,T1,cfnai,6,97,0.0642,0.5322,0.0858,0.4035
minutes,would/occurrence,T1,cfnai,7,96,0.0844,0.4137,0.1621,0.1146
minutes,would/occurrence,T1,cfnai,8,95,0.0756,0.4664,0.1617,0.1174
minutes,would/occurrence,T1,cfnai,9,95,0.0063,0.9518,0.0102,0.9216
