key,unit,period,macro,k,n,r,p_r,rho,p_rho
minutes,would+need,T1,vix,-9,99,0.1078,0.2884,0.2282,0.0231
minutes,would+need,T1,vix,-8,99,0.0397,0.6966,0.1243,0.2202
minutes,would+need,T1,vix,-7,99,0.139,0.17,0.1941,0.0543
minutes,would+need,T1,vix,-6,99,0.1039,0.3063,0.1663,0.0999
minutes,would+need,T1,vix,-5,99,0.1558,0.1236,0.2665,0.0077
minutes,would+need,T1,vix,-4,99,0.1838,0.0686,0.1974,0.0501
minutes,would+need,T1,vix,-3,99,0.1079,0.2879,0.1184,0.2431
minutes,would+need,T1,vix,-2,99,0.1051,0.3003,0.1014,0.318
minutes,would+need,T1,vix,-1,99,-0.0487,0.6319,0.0212,0.8349
minutes,would+need,T1,vix,0,99,0.0252,0.8044,0.0448,0.6594
minutes,would+need,T1,vix,1,99,-0.0202,0.843,-0.0217,0.8311
minutes,would+need,T1,vix,2,99,0.0142,0.889,0.023,0.8211
minutes,would+need,T1,vix,3,99,0.0695,0.4941,0.0645,0.5259
minutes,would+need,T1,vix,4,98,0.0063,0.9512,0.0695,0.4966
minutes,would+need,T1,vix,5,97,0.0881,0.3908,-0.0089,0.9311
minutes,would+need,T1,vix,6,97,-0.0724,0.4811,-0.1474,0.1497
minutes,would+need,T1,vix,7,96,-0.0517,0.6168,-0.0722,0.4846
minutes,would+need,T1,vix,8,95,-0.0047,0.964,-0.019,0.8546
minutes,would+need,T1,vix,9,95,-0.1231,0.2347,-0.158,0.1261
minutes,would+need,T2,cfnai,-9,91,-0.0145,0.8914,0.0686,0.518
minutes,would+need,T2,cfnai,-8,91,-0.122,0.2494,-0.2031,0.0536
minutes,would+need,T2,cfnai,-7,91,-0.1463,0.1666,-0.2199,0.0362
minutes,would+need,T2,cfnai,-6,91,-0.075,0.4797,-0.1709,0.1054
minutes,would+need,T2,cfnai,-5,91,-0.0678,0.5228,-0.1661,0.1157
minutes,would+need,T2,cfnai,-4,91,-0.1148,0.2784,-0.1692,0.109
minutes,would+need,T2,cfnai,-3,91,-0.2251,0.0319,-0.3035,0.0034
minutes,would+need,T2,cfnai,-2,91,-0.2164,0.0393,-0.2596,0.013
minutes,would+need,T2,cfnai,-1,91,-0.2788,0.0074,-0.3263,0.0016
minutes,would+need,T2,cfnai,0,91,-0.2996,0.0039,-0.3215,0.0019
minutes,would+need,T2,cfnai,1,91,-0.3052,0.0033,-0.3117,0.0026
minutes,would+need,T2,cfnai,2,91,-0.277,0.0079,-0.2942,0.0047
minutes,would+need,T2,cfnai,3,91,-0.2157,0.0401,-0.2703,0.0096
minutes,would+need,T2,cfnai,4,90,-0.0796,0.4557,-0.295,0.0048
minutes,would+need,T2,cfnai,5,89,-0.1157,0.2801,-0.2566,0.0152
minutes,would+need,T2,cfnai,6,89,-0.1597,0.1349,-0.1649,0.1226
minutes,would+need,T2,cfnai,7,88,-0.0461,0.6701,-0.2154,0.0439
minutes,would+need,T2,cfnai,8,87,-0.0178,0.8701,-0.1988,0.0649
minutes,would+need,T2,cfnai,9,87,0.0481,0.6582,-0.2293,0.0326
minutes,would+need,T2,vix,-9,91,0.1901,0.0711,0.252,0.016
minutes,would+need,T2,vix,-8,91,0.1727,0.1017,0.1932,0.0666
minutes,would+need,T2,vix,-7,91,0.2452,0.0192,0.2574,0.0138
minutes,would+need,T2,vix,-6,91,0.2642,0.0114,0.2458,0.0188
minutes,would+need,T2,vix,-5,91,0.2579,0.0136,0.3169,0.0022
minutes,would+need,T2,vix,-4,91,0.2161,0.0396,0.2336,0.0259
minutes,would+need,T2,vix,-3,91,0.1492,0.1581,0.1452,0.1698
minutes,would+need,T2,vix,-2,91,0.1616,0.126,0.1471,0.164
minutes,would+need,T2,vix,-1,91,0.0102,0.9235,0.0569,0.5925
minutes,would+need,T2,vix,0,91,0.0854,0.4209,0.077,0.4679
minutes,would+need,T2,vix,1,91,0.0192,0.8568,0.0014,0.9896
minutes,would+need,T2,vix,2,91,0.0475,0.6546,0.0432,0.684
minutes,would+need,T2,vix,3,91,0.0809,0.446,0.0742,0.4845
minutes,would+need,T2,vix,4,90,0.0113,0.9155,0.0854,0.4234
minutes,would+need,T2,vix,5,89,0.1051,0.3272,-0.0071,0.9474
minutes,would+need,T2,vix,6,89,-0.0719,0.5032,-0.165,0.1223
minutes,would+need,T2,vix,7,88,-0.062,0.5661,-0.0893,0.408
minutes,would+need,T2,vix,8,87,-0.0081,0.9408,-0.0304,0.7799
minutes,would+need,T2,vix,9,87,-0.1229,0.2569,-0.1612,0.1357
minutes,would+remain,T1,cfnai,-9,99,0.0032,0.9753,0.0734,0.47
minutes,would+remain,T1,cfnai,-8,99,0.0201,0.8438,0.0782,0.4419
minutes,would+remain,T1,cfnai,-7,99,0.0875,0.3894,0.1009,0.3202
minutes,would+remain,T1,cfnai,-6,99,0.0945,0.3524,0.0586,0.5646
minutes,would+remain,T1,cfnai,-5,99,-0.088,0.3866,0.03,0.7683
minutes,would+remain,T1,cfnai,-4,99,-0.1359,0.1798,0.0039,0.9694
minutes,would+remain,T1,cfnai,-3,99,0.0288,0.7771,0.0342,0.7365
minutes,would+remain,T1,cfnai,-2,99,0.1681,0.0963,0.134,0.1862
minutes,would+remain,T1,cfnai,-1,99,0.1879,0.0625,0.1494,0.1399
minutes,would+remain,T1,cfnai,0,99,0.0245,0.8097,0.0982,0.3333
minutes,would+remain,T1,cfnai,1,99,-0.0254,0.8029,0.0982,0.3336
minutes,would+remain,T1,cfnai,2,99,-0.0555,0.5852,0.0879,0.3868
minutes,would+remain,T1,cfnai,3,99,-0.1368,0.177,0.1171,0.2483
minutes,would+remain,T1,cfnai,4,98,-0.0927,0.3637,0.0529,0.6051
minutes,would+remain,T1,cfnai,5,97,-0.0616,0.5486,0.0584,0.5696
minutes,would+remain,T1,cfnai,6,97,0.0454,0.6585,0.1494,0.1441
minutes,would+remain,T1,cfnai,7,96,0.0442,0.6687,0.1963,0.0553
minutes,would+remain,T1,cfnai,8,95,0.0525,0.6132,0.1686,0.1024
minutes,would+remain,T1,cfnai,9,95,0.0247,0.8123,0.0521,0.6159
minutes,would+remain,T1,vix,-9,99,-0.1949,0.0533,-0.2587,0.0097
minutes,would+remain,T1,vix,-8,99,-0.2628,0.0086,-0.3206,0.0012
minutes,would+remain,T1,vix,-7,99,-0.2603,0.0093,-0.271,0.0067
minutes,would+remain,T1,vix,-6,99,-0.1971,0.0505,-0.3295,0.0009
minutes,would+remain,T1,vix,-5,99,-0.2177,0.0304,-0.285,0.0042
minutes,would+remain,T1,vix,-4,99,-0.2789,0.0052,-0.3179,0.0013
minutes,would+remain,T1,vix,-3,99,-0.2616,0.0089,-0.2954,0.003
minutes,would+remain,T1,vix,-2,99,-0.2438,0.015,-0.2367,0.0183
minutes,would+remain,T1,vix,-1,99,-0.1721,0.0886,-0.1939,0.0545
minutes,would+remain,T1,vix,0,99,-0.0885,0.3836,-0.1433,0.1569
minutes,would+remain,T1,vix,1,99,-0.1072,0.2908,-0.1255,0.2158
minutes,would+remain,T1,vix,2,99,-0.0064,0.95,-0.1266,0.2116
minutes,would+remain,T1,vix,3,99,-0.1268,0.2112,-0.2304,0.0218
minutes,would+remain,T1,vix,4,98,-0.1338,0.1889,-0.1785,0.0787
minutes,would+remain,T1,vix,5,97,-0.0217,0.833,-0.145,0.1565
minutes,would+remain,T1,vix,6,97,-0.0562,0.5847,-0.1002,0.3288
minutes,would+remain,T1,vix,7,96,-0.1119,0.2778,-0.114,0.2686
minutes,would+remain,T1,vix,8,95,0.0084,0.9354,-0.0258,0.8042
minutes,would+remain,T1,vix,9,95,0.0867,0.4037,0.089,0.3911
minutes,would+remain,T2,cfnai,-9,91,-0.0087,0.9349,0.061,0.5655
minutes,would+remain,T2,cfnai,-8,91,-0.0764,0.4715,0.0321,0.7626
minutes,would+remain,T2,cfnai,-7,91,-0.0704,0.5074,0.0529,0.6183
minutes,would+remain,T2,cfnai,-6,91,0.0349,0.7428,0.0242,0.8201
minutes,would+remain,T2,cfnai,-5,91,0.06,0.572,0.0341,0.748
minutes,would+remain,T2,cfnai,-4,91,0.0649,0.5411,0.0534,0.6155
minutes,would+remain,T2,cfnai,-3,91,0.1072,0.312,0.0952,0.3692
minutes,would+remain,T2,cfnai,-2,91,0.1378,0.1927,0.1564,0.1388
minutes,would+remain,T2,cfnai,-1,91,0.1985,0.0593,0.1724,0.1023
minutes,would+remain,T2,cfnai,0,91,0.108,0.308,0.1293,0.222
minutes,would+remain,T2,cfnai,1,91,0.1184,0.2636,0.1861,0.0774
minutes,would+remain,T2,cfnai,2,91,0.0642,0.5452,0.1692,0.109
minutes,would+remain,T2,cfnai,3,91,0.13,0.2195,0.2112,0.0445
minutes,would+remain,T2,cfnai,4,90,0.0431,0.6867,0.1486,0.1622
minutes,would+remain,T2,cfnai,5,89,0.0476,0.6578,0.1846,0.0834
minutes,would+remain,T2,cfnai,6,89,-0.0224,0.8347,0.202,0.0577
minutes,would+remain,T2,cfnai,7,88,-0.0,0.9998,0.2339,0.0283
minutes,would+remain,T2,cfnai,8,87,0.0244,0.8227,0.1988,0.0649
minutes,would+remain,T2,cfnai,9,87,0.021,0.8467,0.0785,0.4699
minutes,would+remain,T2,vix,-9,91,-0.1641,0.1201,-0.2229,0.0337
minutes,would+remain,T2,vix,-8,91,-0.2569,0.014,-0.3176,0.0022
minutes,would+remain,T2,vix,-7,91,-0.2591,0.0131,-0.2914,0.0051
minutes,would+remain,T2,vix,-6,91,-0.337,0.0011,-0.352,0.0006
minutes,would+remain,T2,vix,-5,91,-0.3022,0.0036,-0.3132,0.0025
minutes,would+remain,T2,vix,-4,91,-0.3255,0.0016,-0.312,0.0026
minutes,would+remain,T2,vix,-3,91,-0.2717,0.0092,-0.2724,0.009
minutes,would+remain,T2,vix,-2,91,-0.1952,0.0637,-0.1829,0.0827
minutes,would+remain,T2,vix,-1,91,-0.1382,0.1913,-0.1341,0.205
minutes,would+remain,T2,vix,0,91,-0.0506,0.6336,-0.0936,0.3777
minutes,would+remain,T2,vix,1,91,-0.1094,0.3018,-0.1034,0.3296
minutes,would+remain,T2,vix,2,91,-0.1436,0.1745,-0.1239,0.2418
minutes,would+remain,T2,vix,3,91,-0.1793,0.0889,-0.2427,0.0205
minutes,would+remain,T2,vix,4,90,-0.1736,0.1018,-0.1992,0.0599
minutes,would+remain,T2,vix,5,89,-0.0515,0.6317,-0.1734,0.1042
minutes,would+remain,T2,vix,6,89,-0.0708,0.5097,-0.1153,0.2821
minutes,would+remain,T2,vix,7,88,-0.1128,0.2955,-0.1212,0.2605
minutes,would+remain,T2,vix,8,87,-0.0086,0.9366,-0.0344,0.7516
minutes,would+remain,T2,vix,9,87,0.0704,0.5169,0.0897,0.4085
minutes,would+take,T1,cfnai,-9,99,-0.0709,0.4856,-0.0863,0.3959
minutes,would+take,T1,cfnai,-8,99,-0.033,0.7458,-0.0949,0.3501
minutes,would+take,T1,cfnai,-7,99,0.033,0.7457,-0.1322,0.192
minutes,would+take,T1,cfnai,-6,99,0.0834,0.4117,-0.101,0.3197
minutes,would+take,T1,cfnai,-5,99,0.0301,0.7672,-0.2321,0.0208
minutes,would+take,T1,cfnai,-4,99,-0.0414,0.6838,-0.2736,0.0061
minutes,would+take,T1,cfnai,-3,99,-0.101,0.3199,-0.2467,0.0138
minutes,would+take,T1,cfnai,-2,99,-0.161,0.1113,-0.1914,0.0577
minutes,would+take,T1,cfnai,-1,99,-0.1864,0.0647,-0.2435,0.0151
minutes,would+take,T1,cfnai,0,99,-0.115,0.257,-0.2403,0.0166
minutes,would+take,T1,cfnai,1,99,-0.124,0.2214,-0.2505,0.0124
minutes,would+take,T1,cfnai,2,99,-0.1232,0.2245,-0.24,0.0167
minutes,would+take,T1,cfnai,3,99,0.0017,0.9865,-0.2248,0.0253
minutes,would+take,T1,cfnai,4,98,0.123,0.2275,-0.1559,0.1253
minutes,would+take,T1,cfnai,5,97,0.0815,0.4275,-0.1633,0.1101
minutes,would+take,T1,cfnai,6,97,-0.0333,0.7458,-0.2323,0.022
minutes,would+take,T1,cfnai,7,96,-0.0521,0.6144,-0.175,0.0881
minutes,would+take,T1,cfnai,8,95,-0.066,0.5249,-0.1482,0.1519
minutes,would+take,T1,cfnai,9,95,-0.0899,0.3862,-0.0551,0.5957
minutes,would+take,T1,vix,-9,99,0.0828,0.4154,0.1607,0.1121
minutes,would+take,T1,vix,-8,99,0.0393,0.6995,0.1632,0.1066
minutes,would+take,T1,vix,-7,99,0.1358,0.1802,0.1794,0.0755
minutes,would+take,T1,vix,-6,99,0.1261,0.2135,0.1765,0.0806
minutes,would+take,T1,vix,-5,99,0.1319,0.1931,0.1351,0.1825
minutes,would+take,T1,vix,-4,99,0.2014,0.0456,0.1931,0.0555
minutes,would+take,T1,vix,-3,99,0.2655,0.0079,0.1653,0.102
minutes,would+take,T1,vix,-2,99,0.3601,0.0003,0.2722,0.0064
minutes,would+take,T1,vix,-1,99,0.3324,0.0008,0.3043,0.0022
minutes,would+take,T1,vix,0,99,0.3525,0.0003,0.2516,0.012
minutes,would+take,T1,vix,1,99,0.3195,0.0013,0.3125,0.0016
minutes,would+take,T1,vix,2,99,0.27,0.0069,0.3547,0.0003
minutes,would+take,T1,vix,3,99,0.2421,0.0158,0.3112,0.0017
minutes,would+take,T1,vix,4,98,0.3026,0.0025,0.334,0.0008
minutes,would+take,T1,vix,5,97,0.233,0.0216,0.2607,0.0099
minutes,would+take,T1,vix,6,97,0.1799,0.0778,0.2509,0.0132
minutes,would+take,T1,vix,7,96,0.1821,0.0758,0.2489,0.0145
minutes,would+take,T1,vix,8,95,0.2415,0.0184,0.2928,0.004
minutes,would+take,T1,vix,9,95,0.2106,0.0405,0.2762,0.0067
minutes,would+take,T2,cfnai,-9,91,-0.0762,0.4726,-0.1089,0.304
minutes,would+take,T2,cfnai,-8,91,-0.075,0.4799,-0.1215,0.2514
minutes,would+take,T2,cfnai,-7,91,-0.0315,0.7667,-0.1467,0.1651
minutes,would+take,T2,cfnai,-6,91,0.0743,0.4838,-0.1132,0.2854
minutes,would+take,T2,cfnai,-5,91,0.0288,0.7862,-0.2397,0.0221
minutes,would+take,T2,cfnai,-4,91,-0.0369,0.7287,-0.2405,0.0217
minutes,would+take,T2,cfnai,-3,91,-0.0431,0.6851,-0.2227,0.0339
minutes,would+take,T2,cfnai,-2,91,-0.0198,0.8523,-0.1252,0.237
minutes,would+take,T2,cfnai,-1,91,-0.0762,0.473,-0.1716,0.1039
minutes,would+take,T2,cfnai,0,91,-0.1136,0.2834,-0.1777,0.092
minutes,would+take,T2,cfnai,1,91,-0.2167,0.0391,-0.258,0.0135
minutes,would+take,T2,cfnai,2,91,-0.1666,0.1145,-0.2651,0.0111
minutes,would+take,T2,cfnai,3,91,-0.181,0.0859,-0.3036,0.0034
minutes,would+take,T2,cfnai,4,90,-0.0137,0.8983,-0.2682,0.0106
minutes,would+take,T2,cfnai,5,89,-0.0549,0.6096,-0.2935,0.0052
minutes,would+take,T2,cfnai,6,89,-0.0701,0.5138,-0.3069,0.0034
minutes,would+take,T2,cfnai,7,88,-0.0709,0.5113,-0.2169,0.0423
minutes,would+take,T2,cfnai,8,87,-0.0805,0.4589,-0.1735,0.108
minutes,would+take,T2,cfnai,9,87,-0.1165,0.2827,-0.0925,0.3942
minutes,would+take,T2,vix,-9,91,0.1467,0.1653,0.1884,0.0737
minutes,would+take,T2,vix,-8,91,0.1405,0.184,0.2319,0.027
minutes,would+take,T2,vix,-7,91,0.2215,0.0348,0.2552,0.0146
minutes,would+take,T2,vix,-6,91,0.2622,0.012,0.2538,0.0152
minutes,would+take,T2,vix,-5,91,0.2319,0.027,0.2269,0.0305
minutes,would+take,T2,vix,-4,91,0.2867,0.0059,0.2579,0.0136
minutes,would+take,T2,vix,-3,91,0.2954,0.0045,0.2032,0.0534
minutes,would+take,T2,vix,-2,91,0.4064,0.0001,0.2901,0.0053
minutes,would+take,T2,vix,-1,91,0.3933,0.0001,0.2981,0.0041
minutes,would+take,T2,vix,0,91,0.3161,0.0023,0.2252,0.0319
minutes,would+take,T2,vix,1,91,0.2786,0.0075,0.3235,0.0018
minutes,would+take,T2,vix,2,91,0.3871,0.0002,0.39,0.0001
minutes,would+take,T2,vix,3,91,0.229,0.029,0.3312,0.0013
minutes,would+take,T2,vix,4,90,0.2825,0.007,0.3591,0.0005
minutes,would+take,T2,vix,5,89,0.2207,0.0377,0.2601,0.0138
minutes,would+take,T2,vix,6,89,0.1467,0.1701,0.2482,0.019
minutes,would+take,T2,vix,7,88,0.1201,0.265,0.2259,0.0343
minutes,would+take,T2,vix,8,87,0.2213,0.0394,0.2974,0.0051
minutes,would+take,T2,vix,9,87,0.2066,0.0548,0.2798,0.0087
